respond_id,collector_id,start_date,end_date,ip_address,consent,eagle_reference,age18,attempt_us,attempt_ca,find_out,find_out_other,see,first_time,date_first,location,number_of_attempts,leave_home_code,home_code,observation_duration,private_vehicle,rental_vehicle,plane,train,other_transport,carpool,number_passengers,primary_purpose,overnight,n_nights,accomodation_friend,accomodation_hotel,accomodation_campground,accomodation_airbnb,accomodation_vrbo,accomodation_none,accomodation_other,accomodation_location,eat,dine_fast_food,dine_fast_casual,dine_sit_down,dine_other,number_dine_out,list_life,list_country,list_state,list_province,list_county,list_ebird,list_idk,list_none,list_other,motivation_photography,motivation_rarity,motivation_vagrant,motivation_life_list,motivation_unlikely,motivation_other,birding_experience,birding_time,bird_organization,gas_cost,gas_cost_new,airfare_cost,airfare_cost_new,meal_cost,meal_cost_new,lodging_cost,lodging_cost_new,donation5,donation25,donation50,donation75,donation100,donation200,age,gender,gender_other,race,marital_status,marital_status_other,hourly_wage,highest_education,highest_education_other,employment_status,twitch_frequency,other_birding,other_nature,other_nature_01,other_nature_02,other_nature_03,puffin_tour,revisit,ebird,other_database,other_database_name,twitter,facebook,n_birders_visit1,n_birders_visit2,n_birders_visit3,comments
13292371598,414399709,2022-01-28T08:09:06Z,2022-01-28T08:30:22Z,76.179.205.139,"I agree, start questionnaire",I understand,Yes,Yes,No,"News outlet (video clip, article, etc.)",NA,Yes,Yes,Jan 21 2022,"Boothbay, Maine",One,Yes,4605,40,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Both: made meals and ate out,NA,NA,NA,"Order food to go, ate in car Coastal County Barn",1,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,"I keep a journal and often post bird sightings on my FB page, randomly keep lists on eBird",NA,NA,NA,NA,Unlikely you would encounter the bird again,The experience.  Wonder what the message the eagle has for us.,Beginner birder (can identify <100 bird species without a field guide),6,Yes,50,50.00,NA,,25,25.00,NA,,Yes,No,No,No,No,No,35-44,Woman,NA,White or Caucasian,Single,NA,Unemployed,Bachelor's degree or equivalent,NA,Self-employed,"Less than once a year, on average",Yes,Yes,"Barett Park, Boothbay","Maine State Aquarium,  Boothbay Harbor",Pemaquid Seafood Co-op Road,No,Very likely,No,No,NA,No,Yes,0,25,250,"My purpose for visiting the eagle was spiritual and to spend time with my husband, partner. I am a birder too. I awaken wonder in all."
13292284068,414399709,2022-01-28T07:34:41Z,2022-01-28T07:49:00Z,73.60.112.103,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,31-Dec-21,"Dighton MA, Five Islands, Georgetown ME",Two,Yes,1970,50,Private vehicle,NA,NA,NA,NA,Yes,3,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Brought own snacks but ate main meals out,NA,NA,NA,"Trip to Convenience Store in ME, restaurant on ride home in MA",2,Life list,Country list,State list,NA,NA,NA,NA,NA,NA,NA,Rarity of the species,NA,NA,NA,NA,Expert birder (can identify >300 bird species without a field guide),29,Yes,0,0.00,NA,,50,50.00,0,0.00,Yes,Yes,Yes,No,No,No,65+,Man,NA,White or Caucasian,Other (please specify),Partner,Retired,Bachelor's degree or equivalent,NA,Retired,4-7 times,No,No,NA,NA,NA,No,Likely,Yes,No,NA,No,Yes,45,130,NA,"We had the same group of three attempt to see it in a Dighton MA, then successful at Five Islands. There were many more people we knew were at Five Islands before and after we were there. (Same in Dighton)."
13292271214,414399709,2022-01-28T07:28:51Z,2022-01-28T07:42:08Z,24.93.139.130,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,01-Jan-22,"Five Islands, Maine",One,Yes,4843,60,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Primarily ate out (dine-in and/or take-out),Fast food,NA,NA,NA,2,Life list,NA,State list,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Because it’s an amazing bird and I’m a birder!,Expert birder (can identify >300 bird species without a field guide),25+ years,Yes,Not sure - less than a tank of gas…maybe $20?,20.00,NA,,Apprx $10,10.00,0,0.00,Yes,No,No,No,No,No,45-54,Woman,NA,White or Caucasian,Single,NA,$15 ,Master's degree or equivalent,NA,Student,"Less than once a year, on average",Yes,Yes,Walked on the beach at Reid State Park,Went to the Pemaquid lighthouse,NA,No,Likely,No,No,NA,No,Yes,Hundreds,NA,NA,"I think you should look at your questions more thoroughly and read them from the perspective of the participant - there were many that I gave inaccurate responses because I had no other choices and no way to enter an “other” response.  You’re going to get bias or inaccurate data with this.  But interesting question you are studying - if it were a different season and more of the local businesses were open, this would have been a huge gain for them."
13292244240,414399709,2022-01-28T07:17:44Z,2022-01-28T07:23:29Z,67.253.24.59,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,15-Jan-21,Boothbay,One,Yes,4843,15,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,NA,NA,NA,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",NA,NA,NA,Beginner birder (can identify <100 bird species without a field guide),1 year,Yes,15,15.00,Na,,Na,,Na,,Yes,Yes,Yes,No,No,No,35-44,Man,NA,White or Caucasian,Married,NA,150,Bachelor's degree or equivalent,NA,Self-employed,"Less than once a year, on average",No,No,NA,NA,NA,No,Very likely,No,No,NA,No,Yes,50,NA,NA,NA
13292200516,414399709,2022-01-28T06:58:10Z,2022-01-28T07:11:37Z,38.95.201.53,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,16-Jan-22,"Boothbay Harbor, Maine",One,Yes,37814,55,Private vehicle,Rental vehicle,NA,NA,NA,Yes,2,No,Yes,2,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,"Brunswick, Maine",Primarily ate out (dine-in and/or take-out),NA,Fast Casual,Sit down,NA,4,Life list,Country list,State list,NA,NA,I only keep lists on eBird,NA,NA,NA,Wildlife photography,Rarity of the species,NA,Adding a species to your life list,NA,NA,Expert birder (can identify >300 bird species without a field guide),32,Yes,150,150.00,NA,,160,160.00,200,200.00,Yes,Yes,No,No,No,No,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Master's degree or equivalent,NA,Retired,4-7 times,Yes,Yes,Birding other natural areas,Sightseeing & photography,NA,No,Likely,Yes,No,NA,No,Yes,50,NA,NA,NA
13292195445,414399709,2022-01-28T06:55:58Z,2022-01-28T07:07:47Z,98.2.197.160,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,02-Jan-22,Georgetown ME,One,Yes,4260,45,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,Na,Packed food for all meals,NA,NA,NA,Na,0,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,NA,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",NA,NA,NA,Beginner birder (can identify <100 bird species without a field guide),3,No,12,12.00,Na,,0,0.00,0,0.00,Yes,No,No,No,No,No,65+,Man,NA,White or Caucasian,Married,NA,85,Master's degree or equivalent,NA,Retired,"Less than once a year, on average",No,No,Na,NA,NA,No,Very likely,No,No,Na,No,No,30,NA,NA,"I accompanied my birding friend who has an ornithology degree and we frequently go outdoors for birding and hiking, weekly perhaps, year round.   After we observe the bird for about 45 minutes I wanted to go home,. She told me that if I wasn't there she would have stayed for several more hours to hang around with the other birders."
13292188472,414399709,2022-01-28T06:51:12Z,2022-01-28T07:04:10Z,108.183.188.138,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,Jan. 16,"Boothbay Harbor, ME",Three or more,Yes,4901,30,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brought own snacks but ate main meals out,Fast food,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",NA,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),40 yrs,Yes,$40 ,40.00,NA,,$25 ,25.00,NA,,Yes,Yes,No,No,No,No,65+,Woman,NA,White or Caucasian,Other (please specify),Widow,retired,Master's degree or equivalent,NA,Retired,"Less than once a year, on average",Yes,No,NA,NA,NA,No,Likely,No,No,NA,No,Yes,30,50,50,NA
13292154155,414399709,2022-01-28T06:35:01Z,2022-01-28T06:48:13Z,104.3.122.157,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,No,No,NA,4548,One,Yes,60625,0,Private vehicle,NA,NA,NA,NA,No,NA,Yes,Yes,2,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,4530,Both: made meals and ate out,Fast food,NA,Sit down,NA,3,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),9,Yes,400,400.00,NA,,200,200.00,250,250.00,Yes,Yes,Yes,Yes,Yes,Yes,65+,Man,NA,White or Caucasian,Married,NA,NA (now retired),Master's degree or equivalent,NA,Retired,4-7 times,Yes,Yes,Traveled to other natural areas,Boat ride w/ local lobsterman; tipped him $40,NA,No,Very likely,Yes,No,NA,No,No,10,15,NA,NA
13292138979,414399709,2022-01-28T06:26:59Z,2022-01-28T06:39:38Z,174.97.240.18,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,Jan-21-22,Boothbay Harbor Maine,One,Yes,45042,200,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,Yes,3,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,Portland and Boothbay Harbor Maine,Primarily ate out (dine-in and/or take-out),NA,NA,Sit down,NA,8,Life list,NA,NA,NA,NA,NA,NA,NA,NA,Wildlife photography,NA,NA,NA,NA,NA,Beginner birder (can identify <100 bird species without a field guide),2,No,420,420.00,Na,,300,300.00,600,600.00,Yes,Yes,No,No,No,No,45-54,Woman,NA,White or Caucasian,Married,NA,15,High School,NA,Self-employed,4-7 times,Yes,Yes,Hiked,Sight seeing,NA,No,Very likely,No,No,NA,No,Yes,100,250,NA,NA
13292125313,414399709,2022-01-28T06:21:01Z,2022-01-28T06:26:01Z,73.114.254.39,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,13-Jan-22,"Boothbay harbor, Maine",One,Yes,1832,25,Private vehicle,NA,NA,NA,NA,No,N/A,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Primarily ate out (dine-in and/or take-out),NA,NA,NA,Gas station l/sandwich shop,1,Life list,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),2,No,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13292099525,414399709,2022-01-28T06:07:15Z,2022-01-28T06:22:37Z,76.119.92.155,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,January 15 2022,Boothbay Harbor,One,Yes,4032,20,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Packed food for all meals,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,I don't know what a bird list is,NA,NA,NA,NA,NA,Adding a species to your life list,NA,NA,Beginner birder (can identify <100 bird species without a field guide),4 years,No,$10 ,10.00,0,0.00,0,0.00,0,0.00,Yes,No,No,No,No,No,65+,Man,NA,White or Caucasian,Married,NA,0,High School,NA,Retired,1-3 times,Yes,No,NA,NA,NA,No,Likely,No,No,NA,No,No,5,NA,NA,NA
13292078167,414399709,2022-01-28T05:55:07Z,2022-01-28T06:16:14Z,75.165.45.190,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,Yes,Yes,21-Jan-22,Boothbay Harbor ME,One,Yes,17007,90,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,Yes,Four,NA,Hotel/Motel/Inn,NA,AirBnB,NA,NA,NA,"Hartford CT, ME",Brought own snacks but ate main meals out,NA,NA,Sit down,NA,5,Life list,NA,State list,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,NA,Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),50,Yes,50,50.00,NA,,70,70.00,500,500.00,Yes,Yes,No,No,No,No,65+,Man,NA,White or Caucasian,Married,NA,Retired,Bachelor's degree or equivalent,NA,Retired,"Less than once a year, on average",Yes,Yes,Birded in other areas,Visited historic sites,Visited Natural areas,No,Likely,Yes,No,NA,No,No,300,NA,NA,There are many people signed up on chat apps. You might be able to get an estimate of the number of birders by determining the total who signed up.
13292097705,414399709,2022-01-28T06:05:54Z,2022-01-28T06:15:02Z,67.253.141.7,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,No,I did not see the eagle,NA,Southport/ME,One,Yes,4042,300,Private vehicle,NA,NA,NA,NA,Yes,4,Yes,Yes,1,Friend/relative's home,NA,NA,NA,NA,NA,NA,Southport/ME,Brought own snacks but ate main meals out,NA,NA,Sit down,NA,3,Life list,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),5,No,$25 ,25.00,NA,,$140 ,140.00,0,0.00,Yes,No,No,No,No,No,65+,Woman,NA,White or Caucasian,Married,NA,NA,Master's degree or equivalent,NA,Retired,4-7 times,Yes,No,NA,NA,NA,NA,Very likely,No,No,NA,No,No,25,4,NA,NA
13292060800,414399709,2022-01-28T05:46:30Z,2022-01-28T06:12:18Z,100.11.161.201,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,22-Jan-22,4558,One,Yes,19083,120,Private vehicle,NA,NA,NA,NA,No,NA,Yes,Yes,2,Friend/relative's home,Hotel/Motel/Inn,NA,NA,NA,NA,NA,4106,Both: made meals and ate out,Fast food,NA,NA,NA,2,Life list,NA,NA,NA,NA,NA,NA,NA,NA,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),10,No,$250 ,250.00,N/A,,$50 ,50.00,$150 ,150.00,Yes,Yes,Yes,Yes,Yes,Yes,65+,Man,NA,White or Caucasian,Married,NA,Retired. $85/hr,Master's degree or equivalent,NA,Retired,1-3 times,Yes,Yes,Landscape photography,Lighthouse photography,Hiking,No,Very likely,Yes,No,NA,No,No,100,NA,NA,"Submitted photos to Instagram. Shared stories with family and friends at home and via social media. Some expressed interest in investing time and $ to see bird.   While I did not, others may have purchased equipment (cloths, optical etc) to see bird."
13292066400,414399709,2022-01-28T05:50:37Z,2022-01-28T06:11:29Z,72.79.234.60,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,Yes,Yes,Dec 20 2021,Dighton Rock State Park Berkly MA 02779,One,Yes,1230,55,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Packed food for all meals,NA,NA,NA,NA,NA,Life list,Country list,State list,NA,County list,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,NA,Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),20,Yes,50,50.00,NA,,NA,,NA,,Yes,Yes,No,No,No,No,55-64,Man,NA,White or Caucasian,Married,NA,60,Bachelor's degree or equivalent,NA,Self-employed,4-7 times,Yes,Yes,Short hike,NA,NA,NA,Somewhat likely,Yes,No,NA,No,No,100,NA,NA,NA
13292096983,414399709,2022-01-28T06:05:54Z,2022-01-28T06:09:47Z,74.77.161.81,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,31-Dec-30,"Five islands(georgetown), ME",Three or more,Yes,4021,90,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13292003879,414399709,2022-01-28T05:13:59Z,2022-01-28T05:20:10Z,68.59.81.91,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,Yes,Yes,12-Jan,Boothbay,One,Yes,19807,122,Private vehicle,NA,NA,NA,NA,Yes,3,Yes,Yes,One,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,"Bath, Maine",Brought own snacks but ate main meals out,NA,Fast Casual,NA,NA,two,Life list,Country list,State list,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,NA,NA,NA,NA,Expert birder (can identify >300 bird species without a field guide),Four years,Yes,50,50.00,NA,,$40 ,40.00,NA,,Yes,Yes,No,No,No,No,55-64,Prefer not to say,NA,I would rather not say,Single,NA,None of your business,Bachelor's degree or equivalent,NA,Self-employed,>10 times,Yes,No,NA,NA,NA,No,Neither likely nor unlikely,Yes,No,NA,No,No,40,NA,NA,NA
13292001614,414399709,2022-01-28T05:12:37Z,2022-01-28T05:18:57Z,72.224.88.132,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,16-Jan-21,"Boothbay Harbor, ME",One,Yes,4092,45,Private vehicle,NA,NA,NA,NA,No,n/a,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,na,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,1,Life list,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",NA,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),30,Yes,10,10.00,na,,30,30.00,0,0.00,Yes,Yes,No,No,No,No,65+,Woman,NA,White or Caucasian,Married,NA,45,Master's degree or equivalent,NA,Employed - full time,"Less than once a year, on average",No,No,na,NA,NA,No,Somewhat likely,No,No,na,No,Yes,20,NA,NA,NA
13291942216,414399709,2022-01-28T04:37:04Z,2022-01-28T04:42:13Z,24.31.131.52,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,15-Jan-22,Boothbay Maine,Two,No,4558,120,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13291909475,414399709,2022-01-28T04:17:42Z,2022-01-28T04:25:21Z,67.253.38.171,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,Jan-15-2022,4537,One,No,4537,180,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both: made meals and ate out,NA,NA,Sit down,NA,1,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,NA,Wildlife photography,NA,NA,NA,NA,NA,Beginner birder (can identify <100 bird species without a field guide),35,Yes,50,50.00,NA,,50,50.00,NA,,Yes,No,No,No,No,No,55-64,Woman,NA,White or Caucasian,Other (please specify),Widow,NA,High School,NA,Self-employed,"Less than once a year, on average",Yes,Yes,hiking,snowshoeing,NA,No,Very likely,No,No,NA,No,Yes,100,200,500,NA
13291905408,414399709,2022-01-28T04:15:08Z,2022-01-28T04:23:01Z,24.31.132.210,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,06-Jan,"Boothbay, ME",One,No,4537,20,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,Na,Packed food for all meals,Fast food,NA,NA,NA,0,Life list,NA,NA,NA,NA,NA,NA,NA,NA,Wildlife photography,Rarity of the species,NA,NA,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),5,Yes,0,0.00,Na,,0,0.00,0,0.00,Yes,No,No,No,No,No,45-54,Woman,NA,White or Caucasian,Married,NA,14,High School,NA,Employed - full time,4-7 times,Yes,No,NA,NA,NA,No,Very likely,Yes,No,NA,No,Yes,60+,NA,NA,NA
13291884634,414399709,2022-01-28T04:02:28Z,2022-01-28T04:07:56Z,67.253.37.219,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,25-Jan-22,4571,One,No,4571,20,Private vehicle,NA,NA,NA,NA,No,NA,No,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,NA,NA,Rarity of the species,NA,NA,NA,NA,Beginner birder (can identify <100 bird species without a field guide),4,Yes,20,20.00,Na,,40,40.00,Na,,Yes,Yes,No,No,No,No,35-44,Woman,NA,White or Caucasian,Married,NA,0,High School,NA,Unemployed,"Less than once a year, on average",Yes,No,NA,NA,NA,No,Very likely,No,No,NA,No,Yes,40,NA,NA,NA
13291842225,414399709,2022-01-28T03:37:18Z,2022-01-28T03:47:05Z,166.181.84.187,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,13-Jan-22,"Boothbay Harbor, Maine",Three or more,Yes,4011,120,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Both: made meals and ate out,Fast food,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Year list,Wildlife photography,Rarity of the species,NA,NA,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),1,No,$75 ,75.00,NA,,$10 ,10.00,O,0.00,Yes,No,No,No,No,No,18-24,Man,NA,White or Caucasian,Single,NA,NA,High School,NA,Unemployed,4-7 times,No,No,NA,NA,NA,No,Likely,No,No,NA,No,Yes,NA,NA,NA,NA
13291538258,414399709,2022-01-28T00:04:18Z,2022-01-28T00:32:03Z,73.134.199.21,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,Yes,Yes,12-Jan-22,"Boothbay Harbor, Maine",One,Yes,19966,90,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,Yes,2,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,"Brunswick, Maine",Primarily ate out (dine-in and/or take-out),NA,NA,Sit down,NA,6,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,NA,NA,Adding a species to your life list,NA,NA,Expert birder (can identify >300 bird species without a field guide),35,Yes,160,160.00,NA,,320,320.00,300,300.00,Yes,Yes,Yes,Yes,No,No,55-64,Man,NA,White or Caucasian,Married,NA,"Retired.  When working, it was $55/hour",Master's degree or equivalent,NA,Retired,>10 times,No,No,NA,NA,NA,No,Neither likely nor unlikely,Yes,No,NA,No,No,20,20,30,NA
13291527594,414399709,2022-01-27T23:53:40Z,2022-01-28T00:25:50Z,67.253.102.76,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,12/31/2021,Reid State Park Georgetown Maine,Three or more,Yes,4071,120,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,3,NA,NA,NA,NA,NA,NA,I don't know what a bird list is,NA,NA,NA,Rarity of the species,NA,NA,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),10 years,No,$60 ,60.00,NA,,$50 ,50.00,NA,,Yes,Yes,Yes,No,No,No,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Bachelor's degree or equivalent,NA,Retired,1-3 times,Yes,Yes,Drove around the area sightseeing,Walked at the state park,Got something to eat,No,Very likely,No,No,None,No,Yes,50-100,30,20,I plan to return often to try to get a better view
