respondent_ID,IP_Address,bad_response,first_date,date_text,location_attempt,how_many_trips,leave_home,home_zip,minutes_observed,travel_mode_1,travel_mode_2,travel_mode_3,travel_mode_4,travel_mode_5,carpool,carpool_count,primary_purpose,overnight,overnight_count,accomodation_1,accomodation_2,accomodation_3,accomodation_4,accomodation_5,accomodation_6,accomodation_7,accomodation_location,food,dining_type_1,dining_type_2,dining_type_3,dining_type_4,dine_out_count,bird_list_1,bird_list_2,bird_list_3,bird_list_4,bird_list_5,bird_list_6,bird_list_7,bird_list_8,bird_list_9,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,birding_experience,years_birding,bird_org,gas_expense,airfare_expense,meal_expense,accomodation_expense,donation_5,donation_25,donation_50,donation_75,donation_100,donation_200,age,gender_1,gender_2,race,marital_status_1,marital_status_2,hourly_wage,education_1,education_2,employment_status,vagrant_travel_freq,other_birding,other_natural,natural_activities_1,natural_activities_2,natural_activities_3,puffin,revist,ebird,other_database,which_other_database,twitter,facebook,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3
13291030088,74.78.145.151,,15-Jan-22,Jan-15-2022,"Bristol, Maine ",One,Yes,4572,190,Private vehicle,,,,,No,0,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),25,Yes,30,na,0,na,Yes,No,No,No,No,No,45-54,Woman,,White or Caucasian,Married,,30,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",No,Yes,hike,,,No,Very likely,No,No,na,No,No,24,,
13291047212,64.252.56.180,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13291042786,73.131.143.54,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290738425,192.136.161.2,,1/16/2022,Jan-16-2022,"Boothbay Harbor, Maine",Two,Yes,4444,40,Private vehicle,,,,,No,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Grabbed snacks at Hannaford,0,,,,,,,,I don't keep bird lists,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),50,No,40,NA,10,NA,Yes,No,No,No,No,No,55-64,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,"Less than once a, on average",Yes,No,NA,,,No,Likely,No,No,na,No,No,25,40,
13291015213,66.31.47.175,,2-Jan-22,Jan-02-2022,"Georgetown, Maine",Three or more,Yes,2140,45,Private vehicle,,,,,No,0,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,Fast Casual,,,2,Life list,,State list,,,,,,,,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),17,Yes,60,Na,30,Na,Yes,Yes,Yes,Yes,Yes,No,45-54,Man,,Asian or Pacific Islander,Married,,100,Doctoral degree or equivalent,,Employed - full time,1-3 times,No,No,,,,No,Somewhat likely,No,No,,No,No,30,34,45
13290977397,66.55.195.187,,22-Jan-22,Jan-22-2022,"New Harbor, Maine",Two,Yes,4938,40,Private vehicle,,,,,No,NA,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,4538,Both: made meals and ate out,Fast food,,,,2,,,,,,,,I don't keep bird lists,,,,,,,It's a spectacular bird and I wanted to see the crowds it drew,Intermediate birder (can identify >100 but <300 bird species without a field guide),50,No,70,NA,35,262.9,No,No,No,No,No,No,65+,Woman,,White or Caucasian,Single,,19,Bachelor's degree or equivalent,,Retired,"Less than once a, on average",Yes,No,,,,No,Very likely,No,No,,No,No,100,400,
13291008118,24.93.141.131,,1-Jan-22,Jan-01-2022,"Five Islands, Maine",One,Yes,4605,60,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,,Life list,,,,,,,,,,,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),25,Yes,35,N/A,15,N/A,Yes,Yes,Yes,No,No,No,55-64,Woman,,White or Caucasian,Single,,NA,Master's degree or equivalent,,Retired,4-7 times,Yes,No,Scanning nearby areas,,,No,Somewhat likely,No,No,,No,Yes,200,,
13290999921,66.31.24.146,,,Jan-00-1900,"Boothbay Harbor, Maine",Two,Yes,3869,,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,2,,,,,,,,I don't keep bird lists,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),10,No,30,Na,40,NA,Yes,Yes,No,No,No,No,55-64,Woman,,White or Caucasian,Single,,40,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,No,,,,No,Very likely,No,No,,No,No,60,60,
13290997372,67.255.218.43,,13-Jan-22,Jan-13-2022,"Boothbay Harbor, Maine",One,Yes,4210,20,Private vehicle,,,,,Yes,4,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,,Takeout from Deli,1,Life list,,,,,,,,,,Rarity of the species,,,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),30,No,25,NA,30,0,Yes,Yes,No,No,No,No,55-64,Woman,,White or Caucasian,Other (please specify),Widowed ,NA,Doctoral degree or equivalent,,Retired,"Less than once a, on average",Yes,No,,,,No,Very likely,No,No,,No,Yes,30,,
13291013077,108.2.70.20,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13291006000,24.98.175.67,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289107913,172.100.68.65,,13-Jan-22,Jan-13-2022,"Boothbay Harbor, Maine",Three or more,Yes,4901,300,Private vehicle,,,,,Yes,4,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,Life list,Country list,State list,,,I only keep lists on eBird,,,,Wildlife photography,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),12,Yes,30,NA,0,0,Yes,No,No,No,No,No,65+,Man,,White or Caucasian,Married,,NA,Master's degree or equivalent,,Retired,8-10 times,Yes,Yes,Photographer ,,,No,Very likely,Yes,No,NA,No,Yes,30,55,150
13290960758,162.246.194.154,,1-Jan-22,Jan-01-2022,"Georgetown, Maine",Three or more,Yes,3245,75,Private vehicle,,,,,Yes,"1,2 and 3 different trips",Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,Fast Casual,,,2,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),20,Yes,120.00 (4 trips 30/ trip),NA,60,0,Yes,Yes,Yes,Yes,Yes,Yes,65+,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,1-3 times,Yes,No,Na,,,No,Very likely,Yes,No,NA,No,Yes,125,125,25
13290977176,100.35.41.131,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,8807,,Private vehicle,,,,,No,NA,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Both: made meals and ate out,,,,Continental breakfast,1,Life list,Country list,State list,,,,,,,,,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),12,Yes,100,NA,Included,130,Yes,Yes,No,No,No,No,55-64,Woman,,Multiracial or Biracial,Married,,NA,Master's degree or equivalent,,Employed - part time,1-3 times,Yes,No,,,,No,Very likely,Yes,No,,No,No,20,6,2
13290954894,104.219.140.234,,23-Jan-22,Jan-23-2022,"Boothbay Harbor, Maine",Two,Yes,78056,30,,Rental vehicle,Plane,,,Yes,2,Yes,Yes,4,,Hotel/Motel/Inn,,,,,,"Bath, Maine, USA",Primarily ate out (dine-in and/or take-out),,,Sit down,,6,Life list,Country list,State list,,County list,,,,,,Rarity of the species,,Adding a species to your life list,,,Expert birder (can identify >300 bird species without a field guide),30,Yes,30,800,250,250,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Married,,65,Master's degree or equivalent,,Retired,>10 times,No,No,,,,No,Neither likely nor unlikely,Yes,Yes,iNaturalist,No,Yes,40,100,
13290968471,174.242.73.104,,22-Jan-22,Jan-22-2022,"Boothbay Harbor, Maine",Two,Yes,1776,720,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,,,Sit down,,1,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),40,No,70,NA,30,NA,Yes,Yes,No,No,No,No,55-64,Woman,,White or Caucasian,Single,,26.35,Other (please specify),Associate ,Employed - full time,8-10 times,Yes,Yes,Bird watching ,Walk along ocean point,Bird watching ,No,Very likely,No,Yes,Maine Rare Bird alert,No,Yes,200,75,
13290969976,72.224.73.103,,1/23/2022,Jan-23-2022,"Boothbay Harbor, Maine",Two,Yes,4074,10,Private vehicle,,,,,No,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,Fast Casual,,,1,,,,,,,,I don't keep bird lists,,,Rarity of the species,,,,,Beginner birder (can identify <100 bird species without a field guide),3,Yes,80,NA,75,0,Yes,Yes,Yes,No,No,No,45-54,Woman,,White or Caucasian,Married,,30,Other (please specify),Associate degree,Employed - full time,"Less than once a, on average",No,No,NA,,,No,Likely,No,No,NA,No,Yes,50,100,
13290963668,68.9.139.35,,21-Jan-22,Jan-21-2022,"Boothbay Harbor, Maine",Two,Yes,6035,1440,Private vehicle,,,,,No,NA,Yes,Yes,4,,Hotel/Motel/Inn,,,,,,"Bath, Maine, USA",Both: made meals and ate out,Fast food,Fast Casual,,,3,,,,,,,,I don't keep bird lists,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,Bird of prey,I am not a birder (can identify a few species in my yard),NA,No,300,Na,80,400,Yes,Yes,Yes,No,No,No,55-64,Man,,White or Caucasian,Married,,80,High School,,Employed - full time,>10 times,No,No,Na ,Na,Na,No,Very likely,No,No,Na,Yes,No,15,100,Na
13290928467,174.196.194.94,,,Jan-00-1900,,,Yes,7901,,Private vehicle,,,,,Yes,NA,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,4011,Both: made meals and ate out,Fast food,,,2,2,Life list,Country list,State list,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),24,Yes,100,Na,30,100,Yes,Yes,Yes,Yes,Yes,No,25-34,Man,,White or Caucasian,Single,,14.33,Bachelor's degree or equivalent,,Self-employed,>10 times,Yes,Yes,Birding at Reid state park,,,No,Likely,Yes,No,Na,No,No,20,,
13290959073,76.118.18.155,,22-Jan-22,Jan-22-2022,"Pemaquid Harbor, Maine",Three or more,Yes,3104,20,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,,,NA,Primarily ate out (dine-in and/or take-out),Fast food,,,,5,Life list,,,,,,,,Yard Bird List,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),45,Yes,75,0,50,0,Yes,Yes,Yes,Yes,Yes,,55-64,Man,,White or Caucasian,Married,,55,Bachelor's degree or equivalent,,Employed - full time,>10 times,Yes,No,,,,No,Very likely,No,No,,Yes,Yes,150,200,200
13290959285,98.11.138.15,,4-Jan-22,Jan-04-2022,4538,One,No,4576,250,Private vehicle,,,,,Yes,2,No,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,Sit down,,1,,,,,,,I don't know what a bird list is,,,,,,,Unlikely you would encounter the bird again,,I am not a birder (can identify a few species in my yard),1,No,40,NA,75,0,Yes,Yes,No,No,No,No,35-44,Woman,,White or Caucasian,Married,,20,Bachelor's degree or equivalent,,Self-employed,"Less than once a, on average",No,No,NA,,,No,Very likely,No,No,NA,No,Yes,30,40,80
13290950023,70.20.58.127,,,Jan-00-1900,"Boothbay Harbor, Maine",Three or more,Yes,3042,,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,6,,,,,,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),5,No,80,na,140,na,Yes,Yes,Yes,Yes,Yes,No,65+,Woman,,White or Caucasian,Married,,0,High School,,Retired,,,,,,,,,,,,,,,,
13290950817,67.253.31.89,,23-Jan-22,Jan-23-2022,4554,Two,Yes,4547,35,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,,,,General store,2,,,,,,I only keep lists on eBird,,,,,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),18,No,15,Na,20,Na,Yes,Yes,No,No,No,No,25-34,Woman,,White or Caucasian,Married,,23,Bachelor's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,Yes,Hiking,,,No,Very likely,Yes,No,Na,No,No,100,150,
13290946299,45.46.28.8,,31-Dec-21,Dec-31-2021,"Georgetown, Maine",,,4330,180,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,Life list,,,,,,,,,,Rarity of the species,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),30,No,30,NA,0,0,Yes,Yes,Yes,No,No,No,65+,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,4-7 times,No,No,,,,No,Neither likely nor unlikely,No,No,,No,No,150,50,100
13290929494,104.28.132.73,,23-Jan-22,Jan-23-2022,"Southport, Maine",Two,Yes,2026,15,Private vehicle,,,,,No,NA,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Brunswick, Maine, USA",Brought own snacks but ate main meals out,,Fast Casual,,Take-out from restaurants ,4,Life list,,,,,I only keep lists on eBird,,,,,Rarity of the species,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),3,No,75,NA,60,120,Yes,Yes,Yes,Yes,Yes,No,25-34,Woman,,White or Caucasian,Single,,25,Doctoral degree or equivalent,,Employed - part time,"Less than once a, on average",Yes,Yes,Visited walking trails researches via AllTrails App,,,No,Likely,Yes,No,NA,Yes,No,25,0,Pending/tmrw
13290966077,71.174.80.80,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290930238,24.31.132.240,,24-Jan-22,Jan-24-2022,"Boothbay Harbor, Maine",One,Yes,10512,60,Private vehicle,,,,,No,NA,Yes,Yes,5,,,,,Vrbo,,,4538,Packed food for all meals,,,,None,None,,,,,,,,I don't keep bird lists,,Wildlife photography,,,,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),0,No,200,N/A,Nothing except for what I brought 150,1800,Yes,Yes,Yes,Yes,Yes,No,65+,Woman,,White or Caucasian,Married,,0,Bachelor's degree or equivalent,,Unemployed,"Less than once a, on average",Yes,Yes,Photography,,,No,Very likely,No,No,N/A,No,Yes,200,,
13290935053,174.196.194.86,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,14051,0,Private vehicle,,,,,Yes,2,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,"Edgecomb, Maine, USA",Both: made meals and ate out,,,Sit down,,1,,,,,,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),12,Yes,80,NA,60,165,Yes,Yes,,,,,55-64,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,>10 times,Yes,No,,,,No,Very likely,Yes,No,,,No,,,
13290962448,174.242.65.100,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290957376,107.77.194.78,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290929834,73.126.250.73,,22-Jan-22,Jan-22-2022,"Bristol, Maine ",One,Yes,3079,60,Private vehicle,,,,,Yes,4,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,1,Life list,,,,,,,,,,Rarity of the species,,,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),15,No,75,NA,100,NA,Yes,Yes,No,No,No,No,55-64,Woman,,White or Caucasian,Married,,100,Doctoral degree or equivalent,,Employed - full time,"Less than once a, on average",No,Yes,Viewed the harbor and peninsula ,Viewed habitats where eagle had been,,No,Very likely,No,No,NA,No,No,350,,
13290933608,72.95.96.245,,,Jan-00-1900,"South Bristol, Maine; Boothbay Harbor, Maine",Two,Yes,4476,180,Private vehicle,,,,,Yes,3,Yes,Yes,2,Friend/relative's home,,,,,,,4578,Both: made meals and ate out,,,,Brewery,1,,,,,,,I don't know what a bird list is,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),10,No,15,NA,25,0,Yes,Yes,Yes,Yes,Yes,No,25-34,Woman,,White or Caucasian,Other (please specify),Parterned,20,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,Yes,Hiking,,,No,Likely,No,No,,No,No,20,10,
13290935128,174.197.200.178,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290945031,173.48.75.172,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289794638,174.242.141.46,,,Jan-00-1900,,One,Yes,,60,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,Fast food,,,,1,Life list,,,,,,,,,Wildlife photography,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),5,Yes,50,NA,20,0,Yes,Yes,Yes,Yes,Yes,No,18-24,Woman,,White or Caucasian,Single,,15,Bachelor's degree or equivalent,,Employed - part time,4-7 times,No,No,,,,No,Somewhat likely,No,No,,No,No,100,,
13290931644,139.140.192.36,,,Jan-00-1900,,,No,4011,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290910192,66.189.115.97,,1-Jan-22,Jan-01-2022,"Georgetown, Maine",One,Yes,1503,60,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,Fast Casual,,,2,,,,,,,,I don't keep bird lists,,,Rarity of the species,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),50,Yes,50,na,25,0,Yes,Yes,No,No,No,No,55-64,Man,,White or Caucasian,Married,,50,Doctoral degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,No,,,,No,Unlikely,Yes,No,,Yes,Yes,100,,
13289172174,174.198.1.130,,15-Jan-22,Jan-15-2022,4538,One,Yes,19446,75,Private vehicle,,,,,Yes,2,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,4556,Brought own snacks but ate main meals out,,,,Take out from sit down and lobster truck,3,,,,,,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),7,Yes,80,NA,150,330,Yes,Yes,No,No,No,No,45-54,Man,,White or Caucasian,Single,,80,Master's degree or equivalent,,Employed - full time,8-10 times,Yes,Yes,Birding at parks,,,No,Neither likely nor unlikely,Yes,No,NA,No,Yes,50,,
13290900876,198.255.244.69,,24-Jan-22,Jan-24-2022,"Boothbay Harbor, Maine",One,Yes,4103,30,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),Fast food,,,,1,,,,,,,,I don't keep bird lists,,,,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),8,Yes,20,NA,10,NA,Yes,No,No,No,No,No,45-54,Man,,White or Caucasian,Married,,35,Bachelor's degree or equivalent,,Employed - full time,1-3 times,No,No,NA,,,No,Neither likely nor unlikely,No,No,NA,No,No,30,,
13290897938,134.181.121.150,,1/13/2022,Jan-13-2022,"Boothbay Harbor, Maine",Two,Yes,4350,65,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,,Fast Casual,,,2,,,,,,,,I don't keep bird lists,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),1,No,40,NA,15,0,Yes,Yes,No,No,No,No,18-24,Woman,,White or Caucasian,Single,,12.5,Bachelor's degree or equivalent,,Student,"Less than once a, on average",Yes,No,,,,No,Neither likely nor unlikely,No,No,,No,Yes,50,50,
