"Acacia brevispica biomass (y=48.739x-41.179, r = 0.24)",,,,,,,,,,,,,,,,,,,,
S/Transect,Quadra,SpCode,DKH,code,branches,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,slope,Soiltex,Elev (m),Trcov (%),Shcov (%),Hcov (%),Bare (%),CanArea     = ?D1D2/4 ,CanVol ,Biomass 
M2,M202,ACACBR,2.4,M,M,4.5216,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,75.7946
M2,M202,ACACBR,1.8,,b,2.5434,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,46.5512
M2,M202,ACACBR,1.6,,b,2.0096,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,36.8034
M2,M202,ACACBR,1.6,,b,2.0096,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,36.8034
M2,M202,ACACBR,1.8,,b,2.5434,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,46.5512
M2,M202,ACACBR,1.8,,b,2.5434,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,46.5512
M2,M202,ACACBR,1.8,,b,2.5434,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,46.5512
M2,M202,ACACBR,1.7,,b,2.26865,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,41.6773
M2,M202,ACACBR,1.7,,b,2.26865,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,41.6773
M2,M202,ACACBR,1.7,,b,2.26865,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,41.6773
M2,M202,ACACBR,1,,b,0.785,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,7.56
M2,M202,ACACBR,1.1,,b,0.94985,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,12.4339
M2,M202,ACACBR,1.8,,b,2.5434,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,46.5512
M2,M202,ACACBR,1.4,,b,1.5386,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,27.0556
M2,M202,ACACBR,1.8,,b,2.5434,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,46.5512
M2,M202,ACACBR,1.9,,b,2.83385,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,51.4251
M2,M202,ACACBR,1.1,,b,0.94985,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,12.4339
M2,M202,ACACBR,1.3,,b,1.32665,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,22.1817
M2,M202,ACACBR,1.4,,b,1.5386,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,27.0556
M2,M202,ACACBR,1.6,,b,2.0096,0.6,2,1.4,1.2,3,5,1660,40,25,90,10,1.1,1.03,36.8034
M2,M202,ACACBR,2.2,M,M,3.7994,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,66.0468
M2,M202,ACACBR,1.8,,b,2.5434,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,46.5512
M2,M202,ACACBR,1,,b,0.785,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,7.56
M2,M202,ACACBR,1.3,,b,1.32665,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,22.1817
M2,M202,ACACBR,1.1,,b,0.94985,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,12.4339
M2,M202,ACACBR,1.4,,b,1.5386,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,27.0556
M2,M202,ACACBR,1,,b,0.785,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,7.56
M2,M202,ACACBR,1.6,,b,2.0096,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,36.8034
M2,M202,ACACBR,1.1,,b,0.94985,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,12.4339
M2,M202,ACACBR,2.2,,b,3.7994,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,66.0468
M2,M202,ACACBR,1.5,,b,1.76625,0.7,1.9,1.2,1.25,3,5,1660,40,25,90,10,1.22,0.98,31.9295
M2,M202,ACACBR,1.7,M,M,2.26865,0.6,1.2,0.6,0.4,3,5,1660,40,25,90,10,0.09,0.04,41.6773
M2,M202,ACACBR,1,,b,0.785,0.6,1.2,0.6,0.4,3,5,1660,40,25,90,10,0.09,0.04,7.56
M2,M202,ACACBR,1,,b,0.785,0.6,1.2,0.6,0.4,3,5,1660,40,25,90,10,0.09,0.04,7.56
M2,M202,ACACBR,1.6,,b,2.0096,0.6,1.2,0.6,0.4,3,5,1660,40,25,90,10,0.09,0.04,36.8034
M2,M202,ACACBR,1.5,M,M,1.76625,0.5,1.4,0.9,0.4,3,5,1660,40,25,90,10,0.13,0.08,31.9295
M2,M202,ACACBR,1.2,,b,1.1304,0.5,1.4,0.9,0.4,3,5,1660,40,25,90,10,0.13,0.08,17.3078
M2,M202,ACACBR,1,,b,0.785,0.5,1.4,0.9,0.4,3,5,1660,40,25,90,10,0.13,0.08,7.56
M2,M202,ACACBR,1.5,M,M,1.76625,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,31.9295
M2,M202,ACACBR,1.2,,b,1.1304,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,17.3078
M2,M202,ACACBR,1,,b,0.785,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,7.56
M2,M202,ACACBR,1.4,,b,1.5386,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,27.0556
M2,M202,ACACBR,1.3,,b,1.32665,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,22.1817
M2,M202,ACACBR,1.4,,b,1.5386,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,27.0556
M2,M202,ACACBR,1.2,,b,1.1304,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,17.3078
M2,M202,ACACBR,1.5,,b,1.76625,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,31.9295
M2,M202,ACACBR,1.1,,b,0.94985,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,12.4339
M2,M202,ACACBR,1.1,,b,0.94985,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,12.4339
M2,M202,ACACBR,1.4,,b,1.5386,0.2,1.8,1.6,0.2,3,5,1660,40,25,90,10,0.02,0.03,27.0556
M2,M202,ACACBR,1.8,M,M,2.5434,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,46.5512
M2,M202,ACACBR,1.7,,b,2.26865,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,41.6773
M2,M202,ACACBR,1.2,,b,1.1304,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,17.3078
M2,M202,ACACBR,1.7,,b,2.26865,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,41.6773
M2,M202,ACACBR,1.3,,b,1.32665,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,22.1817
M2,M202,ACACBR,1.3,,b,1.32665,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,22.1817
M2,M202,ACACBR,1.1,,b,0.94985,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,12.4339
M2,M202,ACACBR,1.4,,b,1.5386,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,27.0556
M2,M202,ACACBR,1.3,,b,1.32665,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,22.1817
M2,M202,ACACBR,1.2,,b,1.1304,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,17.3078
M2,M202,ACACBR,1.1,,b,0.94985,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,12.4339
M2,M202,ACACBR,1.2,,b,1.1304,0.6,1.4,0.8,0.75,3,5,1660,40,25,90,10,0.42,0.23,17.3078
M2,M202,ACACBR,2.9,M,M,6.60185,0.6,1.35,0.75,0.8,3,5,1660,1,30,90,8,0.49,0.25,100.1641
M2,M202,ACACBR,1.3,M,M,1.32665,0.9,1.5,0.6,0.2,3,5,1660,1,30,90,8,0.02,0.01,22.1817
M2,M202,ACACBR,2.4,M,M,4.5216,0.55,1.35,0.8,0.48,3,5,1660,40,25,90,10,0.16,0.09,75.7946
M2,M202,ACACBR,1.6,M,M,2.0096,0.4,1.2,0.8,0.33,3,5,1660,40,25,90,10,0.08,0.04,36.8034
M2,M203,ACACBR,2.9,M,M,6.60185,0.6,1.35,0.75,0.8,2,5,1660,70,40,85,5,0.49,0.25,100.1641
M2,M203,ACACBR,1.2,,b,1.1304,0.6,1.35,0.75,0.8,2,5,1660,70,40,85,5,0.49,0.25,17.3078
M2,M203,ACACBR,2.3,M,M,4.15265,0.6,1.15,0.55,0.55,2,5,1660,70,40,85,5,0.23,0.08,70.9207
M2,M203,ACACBR,2.1,,b,3.46185,0.6,1.15,0.55,0.55,2,5,1660,70,40,85,5,0.23,0.08,61.1729
M2,M203,ACACBR,2.1,,b,3.46185,0.6,1.15,0.55,0.55,2,5,1660,70,40,85,5,0.23,0.08,61.1729
M2,M203,ACACBR,1.5,,b,1.76625,0.6,1.15,0.55,0.55,2,5,1660,70,40,85,5,0.23,0.08,31.9295
M2,M203,ACACBR,1.4,,b,1.5386,0.6,1.15,0.55,0.55,2,5,1660,70,40,85,5,0.23,0.08,27.0556
M2,M203,ACACBR,2.2,M,M,3.7994,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,66.0468
M2,M203,ACACBR,1.6,,b,2.0096,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,36.8034
M2,M203,ACACBR,1.4,,b,1.5386,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,27.0556
M2,M203,ACACBR,1.6,,b,2.0096,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,36.8034
M2,M203,ACACBR,1.7,,b,2.26865,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,41.6773
M2,M203,ACACBR,1.6,,b,2.0096,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,36.8034
M2,M203,ACACBR,1.1,,b,0.94985,0.6,1.67,1.07,0.7,2,5,1660,70,40,85,5,0.37,0.26,12.4339
M2,M203,ACACBR,2.5,M,M,4.90625,0.45,1.5,1.05,0.55,2,5,1660,70,40,85,5,0.24,0.16,80.6685
M2,M203,ACACBR,2.1,,b,3.46185,0.45,1.5,1.05,0.55,2,5,1660,70,40,85,5,0.24,0.16,61.1729
M2,M203,ACACBR,2.2,,b,3.7994,0.45,1.5,1.05,0.55,2,5,1660,70,40,85,5,0.24,0.16,66.0468
M2,M203,ACACBR,1.4,,b,1.5386,0.45,1.5,1.05,0.55,2,5,1660,70,40,85,5,0.24,0.16,27.0556
M2,M203,ACACBR,3.7,M,M,10.74665,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,139.1553
M2,M203,ACACBR,3.5,,b,9.61625,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,129.4075
M2,M203,ACACBR,3,,b,7.065,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,105.038
M2,M203,ACACBR,2.5,,b,4.90625,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,80.6685
M2,M203,ACACBR,2.8,,b,6.1544,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,95.2902
M2,M203,ACACBR,1.9,,b,2.83385,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,51.4251
M2,M203,ACACBR,2.8,,b,6.1544,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,95.2902
M2,M203,ACACBR,1.7,,b,2.26865,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,41.6773
M2,M203,ACACBR,2.7,,b,5.72265,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,90.4163
M2,M203,ACACBR,2.5,,b,4.90625,0.8,2,1.2,1.15,2,5,1660,70,40,85,5,1.04,0.83,80.6685
M2,M203,ACACBR,1.5,M,M,1.76625,0.7,1.3,0.6,0.23,2,5,1660,70,40,85,5,0.04,0.01,31.9295
M2,M203,ACACBR,2.8,M,M,6.1544,0.4,1.15,0.75,0.28,2,5,1660,70,40,85,5,0.05,0.03,95.2902
M2,M203,ACACBR,2.7,,b,5.72265,0.4,1.15,0.75,0.28,2,5,1660,70,40,85,5,0.05,0.03,90.4163
M2,M203,ACACBR,1.3,,b,1.32665,0.4,1.15,0.75,0.28,2,5,1660,70,40,85,5,0.05,0.03,22.1817
M2,M203,ACACBR,2.3,M,M,4.15265,0.4,1.2,0.8,0.38,2,5,1660,70,40,85,5,0.1,0.05,70.9207
M2,M203,ACACBR,1.8,,b,2.5434,0.4,1.2,0.8,0.38,2,5,1660,70,40,85,5,0.1,0.05,46.5512
M2,M203,ACACBR,1.9,,b,2.83385,0.4,1.2,0.8,0.38,2,5,1660,70,40,85,5,0.1,0.05,51.4251
M2,M203,ACACBR,1.2,,b,1.1304,0.4,1.2,0.8,0.38,2,5,1660,70,40,85,5,0.1,0.05,17.3078
M2,M203,ACACBR,1.3,,b,1.32665,0.4,1.2,0.8,0.38,2,5,1660,70,40,85,5,0.1,0.05,22.1817
M2,M203,ACACBR,2.8,M,M,6.1544,0.7,1.25,0.55,0.7,2,5,1660,70,40,85,5,0.31,0.12,95.2902
M2,M203,ACACBR,2.4,,b,4.5216,0.7,1.25,0.55,0.7,2,5,1660,70,40,85,5,0.31,0.12,75.7946
M2,M203,ACACBR,2.1,,b,3.46185,0.7,1.25,0.55,0.7,2,5,1660,70,40,85,5,0.31,0.12,61.1729
M2,M203,ACACBR,1.5,,b,1.76625,0.7,1.25,0.55,0.7,2,5,1660,70,40,85,5,0.31,0.12,31.9295
M2,M203,ACACBR,1.5,M,M,1.76625,1.15,4.14,2.99,4.35,2,5,1660,70,40,85,5,14.62,29.14,31.9295
M2,M203,ACACBR,2.2,M,M,3.7994,0.55,1.25,0.7,0.68,2,5,1660,70,40,85,5,0.3,0.14,66.0468
M2,M203,ACACBR,1.5,,b,1.76625,0.55,1.25,0.7,0.68,2,5,1660,70,40,85,5,0.3,0.14,31.9295
M2,M203,ACACBR,1,,b,0.785,0.55,1.25,0.7,0.68,2,5,1660,70,40,85,5,0.3,0.14,7.56
M2,M203,ACACBR,1.9,,b,2.83385,0.55,1.25,0.7,0.68,2,5,1660,70,40,85,5,0.3,0.14,51.4251
M2,M203,ACACBR,1.1,,b,0.94985,0.55,1.25,0.7,0.68,2,5,1660,70,40,85,5,0.3,0.14,12.4339
M2,M203,ACACBR,1.7,M,M,2.26865,0.55,1.3,0.75,0.58,2,5,1660,70,40,85,5,0.25,0.12,41.6773
M2,M203,ACACBR,1.7,,b,2.26865,0.55,1.3,0.75,0.58,2,5,1660,70,40,85,5,0.25,0.12,41.6773
M2,M203,ACACBR,1.3,,b,1.32665,0.55,1.3,0.75,0.58,2,5,1660,70,40,85,5,0.25,0.12,22.1817
M2,M203,ACACBR,1.5,,b,1.76625,0.55,1.3,0.75,0.58,2,5,1660,70,40,85,5,0.25,0.12,31.9295
M2,M203,ACACBR,1.6,,b,2.0096,0.55,1.3,0.75,0.58,2,5,1660,70,40,85,5,0.25,0.12,36.8034
M2,M203,ACACBR,1.6,,b,2.0096,0.55,1.3,0.75,0.58,2,5,1660,70,40,85,5,0.25,0.12,36.8034
M2,M203,ACACBR,3.6,M,M,10.1736,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,134.2814
M2,M203,ACACBR,3.6,,b,10.1736,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,134.2814
M2,M203,ACACBR,1.6,,b,2.0096,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,36.8034
M2,M203,ACACBR,2.8,,b,6.1544,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,95.2902
M2,M203,ACACBR,2.5,,b,4.90625,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,80.6685
M2,M203,ACACBR,1.8,,b,2.5434,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,46.5512
M2,M203,ACACBR,1.5,,b,1.76625,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,31.9295
M2,M203,ACACBR,2.8,,b,6.1544,0.7,2.1,1.4,0.88,2,5,1660,70,40,85,5,0.58,0.54,95.2902
M2,M204,ACACBR,2.2,M,M,3.7994,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,66.0468
M2,M204,ACACBR,2,,b,3.14,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,56.299
M2,M204,ACACBR,1.8,,b,2.5434,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,46.5512
M2,M204,ACACBR,1.8,,b,2.5434,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,46.5512
M2,M204,ACACBR,1.7,,b,2.26865,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,41.6773
M2,M204,ACACBR,1.2,,b,1.1304,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,17.3078
M2,M204,ACACBR,1,,b,0.785,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,7.56
M2,M204,ACACBR,1.2,,b,1.1304,0.3,1.1,0.8,0.75,2,5,1660,45,40,85,15,0.42,0.23,17.3078
M2,M204,ACACBR,2.7,M,M,5.72265,0.5,1.5,1,0.55,2,5,1660,45,40,85,15,0.22,0.15,90.4163
M2,M204,ACACBR,1.8,,b,2.5434,0.5,1.5,1,0.55,2,5,1660,45,40,85,15,0.22,0.15,46.5512
M2,M204,ACACBR,1.3,,b,1.32665,0.5,1.5,1,0.55,2,5,1660,45,40,85,15,0.22,0.15,22.1817
M2,M204,ACACBR,1.8,,b,2.5434,0.5,1.5,1,0.55,2,5,1660,45,40,85,15,0.22,0.15,46.5512
M2,M204,ACACBR,1.8,,b,2.5434,0.5,1.5,1,0.55,2,5,1660,45,40,85,15,0.22,0.15,46.5512
M2,M204,ACACBR,1.9,,b,2.83385,0.5,1.5,1,0.55,2,5,1660,45,40,85,15,0.22,0.15,51.4251
M2,M204,ACACBR,1.8,M,M,2.5434,0.2,1.2,1,0.53,2,5,1660,45,40,85,15,0.19,0.13,46.5512
M2,M204,ACACBR,1.2,,b,1.1304,0.2,1.2,1,0.53,2,5,1660,45,40,85,15,0.19,0.13,17.3078
M2,M204,ACACBR,1.4,,b,1.5386,0.2,1.2,1,0.53,2,5,1660,45,40,85,15,0.19,0.13,27.0556
M2,M204,ACACBR,1.2,,b,1.1304,0.2,1.2,1,0.53,2,5,1660,45,40,85,15,0.19,0.13,17.3078
M2,M204,ACACBR,1.1,,b,0.94985,0.2,1.2,1,0.53,2,5,1660,45,40,85,15,0.19,0.13,12.4339
M2,M204,ACACBR,1.2,,b,1.1304,0.2,1.2,1,0.53,2,5,1660,45,40,85,15,0.19,0.13,17.3078
M2,M204,ACACBR,2.4,M,M,4.5216,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,75.7946
M2,M204,ACACBR,1.6,,b,2.0096,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,36.8034
M2,M204,ACACBR,1,,b,0.785,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,7.56
M2,M204,ACACBR,1.2,,b,1.1304,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,17.3078
M2,M204,ACACBR,1.3,,b,1.32665,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,22.1817
M2,M204,ACACBR,1,,b,0.785,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,7.56
M2,M204,ACACBR,1.3,,b,1.32665,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,22.1817
M2,M204,ACACBR,1.1,,b,0.94985,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,12.4339
M2,M204,ACACBR,1.4,,b,1.5386,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,27.0556
M2,M204,ACACBR,1.8,,b,2.5434,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,46.5512
M2,M204,ACACBR,1.4,,b,1.5386,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,27.0556
M2,M204,ACACBR,1.5,,b,1.76625,0.7,1.4,0.7,0.85,2,5,1660,45,40,85,15,0.55,0.26,31.9295
M2,M204,ACACBR,1.6,M,M,2.0096,0.4,1.3,0.9,0.15,2,5,1660,45,40,85,15,0.02,0.01,36.8034
M2,M204,ACACBR,1.3,,b,1.32665,0.4,1.3,0.9,0.15,2,5,1660,45,40,85,15,0.02,0.01,22.1817
M2,M204,ACACBR,1.2,M,M,1.1304,0.3,1,0.7,0.33,2,5,1660,45,40,85,15,0.07,0.03,17.3078
M2,M204,ACACBR,1.1,,b,0.94985,0.3,1,0.7,0.33,2,5,1660,45,40,85,15,0.07,0.03,12.4339
M2,M204,ACACBR,1.9,M,M,2.83385,0.4,1.2,0.8,0.45,2,5,1660,45,40,85,15,0.14,0.08,51.4251
M2,M204,ACACBR,1.4,,b,1.5386,0.4,1.2,0.8,0.45,2,5,1660,45,40,85,15,0.14,0.08,27.0556
M2,M204,ACACBR,1.5,,b,1.76625,0.4,1.2,0.8,0.45,2,5,1660,45,40,85,15,0.14,0.08,31.9295
M2,M204,ACACBR,2.7,M,M,5.72265,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,90.4163
M2,M204,ACACBR,1.9,,b,2.83385,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,51.4251
M2,M204,ACACBR,1.2,,b,1.1304,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,17.3078
M2,M204,ACACBR,1.9,,b,2.83385,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,51.4251
M2,M204,ACACBR,1.7,,b,2.26865,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,41.6773
M2,M204,ACACBR,1,,b,0.785,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,7.56
M2,M204,ACACBR,1.5,,b,1.76625,0.3,1.97,1.67,0.35,2,5,1660,45,40,85,15,0.08,0.09,31.9295
M2,M204,ACACBR,1.4,M,M,1.5386,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,27.0556
M2,M204,ACACBR,1.3,,b,1.32665,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,22.1817
M2,M204,ACACBR,1.3,,b,1.32665,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,22.1817
M2,M204,ACACBR,1.2,,b,1.1304,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,,17.3078
M2,M204,ACACBR,2,M,M,3.14,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,56.299
M2,M204,ACACBR,1.4,,b,1.5386,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,27.0556
M2,M204,ACACBR,1.3,,b,1.32665,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,22.1817
M2,M204,ACACBR,1.4,,b,1.5386,0.4,1.1,0.7,0.85,2,5,1660,45,40,85,15,0.41,0.19,27.0556
M2,M204,ACACBR,1,M,M,0.785,0.5,0.8,0.3,0.08,2,5,1660,45,40,85,15,0.004,0.0008,7.56
M2,M204,ACACBR,2.4,M,M,4.5216,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,,75.7946
M2,M204,ACACBR,1.5,,b,1.76625,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,31.9295
M2,M204,ACACBR,2.1,,b,3.46185,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,61.1729
M2,M204,ACACBR,2,,b,3.14,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,56.299
M2,M204,ACACBR,1.5,,b,1.76625,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,31.9295
M2,M204,ACACBR,1.7,,b,2.26865,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,41.6773
M2,M204,ACACBR,1.4,,b,1.5386,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,27.0556
M2,M204,ACACBR,1.3,,b,1.32665,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,22.1817
M2,M204,ACACBR,1.4,,b,1.5386,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,27.0556
M2,M204,ACACBR,1.3,,b,1.32665,0.55,1.35,0.8,0.48,2,5,1660,45,40,85,15,0.16,0.09,22.1817
M2,M204,ACACBR,1.4,M,M,1.5386,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,27.0556
M2,M204,ACACBR,1.3,,b,1.32665,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,22.1817
M2,M204,ACACBR,2.5,M,M,4.90625,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,80.6685
M2,M204,ACACBR,2.2,,b,3.7994,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,66.0468
M2,M204,ACACBR,2.2,,b,3.7994,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,66.0468
M2,M204,ACACBR,1.4,,b,1.5386,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,27.0556
M2,M204,ACACBR,1.7,,b,2.26865,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,41.6773
M2,M204,ACACBR,1.6,,b,2.0096,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,36.8034
M2,M204,ACACBR,1.9,,b,2.83385,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,51.4251
M2,M204,ACACBR,1.7,,b,2.26865,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,41.6773
M2,M204,ACACBR,1.4,,b,1.5386,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,27.0556
M2,M204,ACACBR,1.2,,b,1.1304,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,17.3078
M2,M204,ACACBR,2.2,,b,3.7994,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,66.0468
M2,M204,ACACBR,1.6,,b,2.0096,0.7,1.5,0.8,2.45,2,5,1660,45,40,85,15,4.55,2.43,36.8034
