"Acacia mellifera biomass (y=131.76x -265.62, r=0.714)",,,,,,,,,,,,
S/Transect,Quadra,SpCode,DKH,code,branches,Basal area (sq cm),Hmin,Hmax,CanDepth,CanArea     = ?D1D2/4 ,CanVol ,Biomass
L3,L319,ACACME,3.3,,b,8.54865,0.9,3.9,3,10.3,20.61,169.188
L3,L319,ACACME,2.8,,b,6.1544,0.9,3.9,3,10.3,20.61,103.308
L3,L319,ACACME,3.3,,b,8.54865,0.9,3.9,3,10.3,20.61,169.188
L3,L319,ACACME,5.5,M,M,23.74625,1.1,3.93,2.83,9.47,17.88,459.06
L3,L319,ACACME,2.7,,b,5.72265,1.1,3.93,2.83,9.47,17.88,90.132
L3,L319,ACACME,3.3,,b,8.54865,1.1,3.93,2.83,9.47,17.88,169.188
L3,L319,ACACME,3.3,,b,8.54865,1.1,3.93,2.83,9.47,17.88,169.188
L3,L319,ACACME,4.2,,b,13.8474,1.1,3.93,2.83,9.47,17.88,287.772
L3,L319,ACACME,6.1,M,M,29.20985,1.22,3.28,2.06,4.78,6.57,538.116
L3,L319,ACACME,3.2,,b,8.0384,1.22,3.28,2.06,4.78,6.57,156.012
L3,L319,ACACME,5.5,,b,23.74625,1.22,3.28,2.06,4.78,6.57,459.06
L3,L319,ACACME,4.7,,b,17.34065,1.22,3.28,2.06,4.78,6.57,353.652
L3,L319,ACACME,4.4,M,M,15.1976,1.05,3.82,2.77,7.97,14.71,314.124
L3,L319,ACACME,3.8,,b,11.3354,1.05,3.82,2.77,7.97,14.71,235.068
L3,L319,ACACME,3.6,,b,10.1736,1.05,3.82,2.77,7.97,14.71,208.716
L3,L319,ACACME,10,M,M,78.5,0.7,4.54,3.84,12.71,32.53,1051.98
L3,L319,ACACME,7.7,,b,46.54265,0.7,4.54,3.84,12.71,32.53,748.932
L3,L319,ACACME,6.6,,b,34.1946,0.7,4.54,3.84,12.71,32.53,603.996
L3,L320,ACACME,8.3,M,M,54.07865,1,3.43,2.43,14,22.68,827.988
L3,L320,ACACME,7.3,,b,41.83265,1,3.43,2.43,14,22.68,696.228
L3,L320,ACACME,4.4,,b,15.1976,1,3.43,2.43,14,22.68,314.124
L3,L320,ACACME,3,,b,7.065,1,3.43,2.43,14,22.68,129.66
L3,L320,ACACME,4,,b,12.56,1,3.43,2.43,14,22.68,261.42
L3,L320,ACACME,6.3,,b,31.15665,1,3.43,2.43,14,22.68,564.468
L3,L320,ACACME,6.2,,b,30.1754,1,3.43,2.43,14,22.68,551.292
L3,L320,ACACME,7.5,,b,44.15625,1,3.43,2.43,14,22.68,722.58
L3,L320,ACACME,8.4,M,M,55.3896,0.9,3.65,2.75,11.23,20.58,841.164
L3,L320,ACACME,4.8,,b,18.0864,0.9,3.65,2.75,11.23,20.58,366.828
L3,L320,ACACME,3.5,,b,9.61625,0.9,3.65,2.75,11.23,20.58,195.54
L3,L320,ACACME,7.1,,b,39.57185,0.9,3.65,2.75,11.23,20.58,669.876
L3,L320,ACACME,3.1,,b,7.54385,0.9,3.65,2.75,11.23,20.58,142.836
L3,L320,ACACME,7,M,M,38.465,0.7,3.31,2.61,17.31,30.12,656.7
L3,L320,ACACME,5.5,,b,23.74625,0.7,3.31,2.61,17.31,30.12,459.06
L3,L320,ACACME,5.2,,b,21.2264,0.7,3.31,2.61,17.31,30.12,419.532
L3,L320,ACACME,4.7,,b,17.34065,0.7,3.31,2.61,17.31,30.12,353.652
L3,L320,ACACME,4.4,M,M,15.1976,0.8,2.36,1.56,8.42,8.76,314.124
L3,L320,ACACME,4.1,,b,13.19585,0.8,2.36,1.56,8.42,8.76,274.596
L3,L320,ACACME,2.2,,b,3.7994,0.8,2.36,1.56,8.42,8.76,24.252
L3,L320,ACACME,4.2,,b,13.8474,0.8,2.36,1.56,8.42,8.76,287.772
L3,L320,ACACME,8.1,M,M,51.50385,0.9,2.95,2.05,10.89,14.88,801.636
L3,L320,ACACME,6.9,,b,37.37385,0.9,2.95,2.05,10.89,14.88,643.524
L3,L320,ACACME,4.3,,b,14.51465,0.9,2.95,2.05,10.89,14.88,300.948
L3,L320,ACACME,4.7,M,M,17.34065,1,3.01,2.01,7.02,9.4,353.652
L3,L320,ACACME,4.2,,b,13.8474,1,3.01,2.01,7.02,9.4,287.772
L3,L320,ACACME,4.4,,b,15.1976,1,3.01,2.01,7.02,9.4,314.124
L3,L320,ACACME,10.1,M,M,80.07785,1.1,4.08,2.98,9.17,18.22,1065.156
L3,L320,ACACME,6.8,,b,36.2984,1.1,4.08,2.98,9.17,18.22,630.348
L3,L320,ACACME,8,,b,50.24,1.1,4.08,2.98,9.17,18.22,788.46
L3,L320,ACACME,4,,b,12.56,1.1,4.08,2.98,9.17,18.22,261.42
L3,L320,ACACME,8.3,,b,54.07865,1.1,4.08,2.98,9.17,18.22,827.988
L3,L320,ACACME,4.2,,b,13.8474,1.1,4.08,2.98,9.17,18.22,287.772
L3,L320,ACACME,7.9,,b,48.99185,1.1,4.08,2.98,9.17,18.22,775.284
L3,L320,ACACME,5.1,,b,20.41785,1.1,4.08,2.98,9.17,18.22,406.356
L3,L320,ACACME,7,M,M,38.465,0.68,3.28,2.6,6.78,11.76,656.7
L3,L320,ACACME,6.3,,b,31.15665,0.68,3.28,2.6,6.78,11.76,564.468
L3,L320,ACACME,4.2,,b,13.8474,0.68,3.28,2.6,6.78,11.76,287.772
L3,L320,ACACME,3.7,,b,10.74665,0.68,3.28,2.6,6.78,11.76,221.892
L3,L320,ACACME,4.9,,b,18.84785,0.68,3.28,2.6,6.78,11.76,380.004
L3,L320,ACACME,7.9,M,M,48.99185,0.9,4.09,3.19,12.71,27.02,775.284
L3,L320,ACACME,6,,b,28.26,0.9,4.09,3.19,12.71,27.02,524.94
L3,L320,ACACME,5.1,,b,20.41785,0.9,4.09,3.19,12.71,27.02,406.356
L3,L320,ACACME,6.2,,b,30.1754,0.9,4.09,3.19,12.71,27.02,551.292
L3,L320,ACACME,5.5,,b,23.74625,0.9,4.09,3.19,12.71,27.02,459.06
L3,L320,ACACME,4.8,,b,18.0864,0.9,4.09,3.19,12.71,27.02,366.828
L3,L320,ACACME,3.6,,b,10.1736,0.9,4.09,3.19,12.71,27.02,208.716
L3,L320,ACACME,5.7,,b,25.50465,0.9,4.09,3.19,12.71,27.02,485.412
L3,L320,ACACME,8.5,M,M,56.71625,0.63,2.93,2.3,12.55,19.25,854.34
L3,L320,ACACME,8.1,,b,51.50385,0.63,2.93,2.3,12.55,19.25,801.636
L3,L320,ACACME,8.1,,b,51.50385,0.63,2.93,2.3,12.55,19.25,801.636
L3,L320,ACACME,6.2,,b,30.1754,0.63,2.93,2.3,12.55,19.25,551.292
L3,L320,ACACME,8,,b,50.24,0.63,2.93,2.3,12.55,19.25,788.46
L3,L321,ACACME,9.3,M,M,67.89465,0.8,2.62,1.82,4.01,4.86,959.748
L3,L321,ACACME,6.7,,b,35.23865,0.8,2.62,1.82,4.01,4.86,617.172
L3,L321,ACACME,5.1,,b,20.41785,0.8,2.62,1.82,4.01,4.86,406.356
L3,L321,ACACME,2.7,,b,5.72265,0.8,2.62,1.82,4.01,4.86,90.132
L3,L322,ACACME,16.53,M,M,214.4941065,0.64,3.37,2.73,16.15,29.39,1912.3728
L3,L322,ACACME,7,,b,38.465,0.64,3.37,2.73,16.15,29.39,656.7
L3,L322,ACACME,2.5,,b,4.90625,0.64,3.37,2.73,16.15,29.39,63.78
L3,L322,ACACME,7.5,,b,44.15625,0.64,3.37,2.73,16.15,29.39,722.58
L3,L322,ACACME,8.5,,b,56.71625,0.64,3.37,2.73,16.15,29.39,854.34
L3,L322,ACACME,7.4,,b,42.9866,0.64,3.37,2.73,16.15,29.39,709.404
L3,L322,ACACME,5.7,M,M,25.50465,0.54,3.26,2.72,7.66,13.89,485.412
L3,L322,ACACME,4.9,,b,18.84785,0.54,3.26,2.72,7.66,13.89,380.004
L3,L322,ACACME,3.5,,b,9.61625,0.54,3.26,2.72,7.66,13.89,195.54
L3,L322,ACACME,4.4,,b,15.1976,0.54,3.26,2.72,7.66,13.89,314.124
L3,L322,ACACME,3,,b,7.065,0.54,3.26,2.72,7.66,13.89,129.66
L3,L322,ACACME,10.5,M,M,86.54625,0.8,3.52,2.72,5.32,9.64,1117.86
L3,L322,ACACME,8.7,,b,59.41665,0.8,3.52,2.72,5.32,9.64,880.692
L3,L322,ACACME,6.5,,b,33.16625,0.8,3.52,2.72,5.32,9.64,590.82
L3,L322,ACACME,8.7,M,M,59.41665,0.85,3.26,2.41,14.84,23.84,880.692
L3,L322,ACACME,6.5,,b,33.16625,0.85,3.26,2.41,14.84,23.84,590.82
L3,L322,ACACME,6.6,,b,34.1946,0.85,3.26,2.41,14.84,23.84,603.996
L3,L323,ACACME,9.3,M,M,67.89465,0.7,4.08,3.38,17.62,39.69,959.748
L3,L323,ACACME,7,,b,38.465,0.7,4.08,3.38,17.62,39.69,656.7
L3,L323,ACACME,9,,b,63.585,0.7,4.08,3.38,17.62,39.69,920.22
L3,L323,ACACME,4.5,,b,15.89625,0.7,4.08,3.38,17.62,39.69,327.3
L3,L323,ACACME,6.8,,b,36.2984,0.7,4.08,3.38,17.62,39.69,630.348
L3,L323,ACACME,6,M,M,28.26,0.6,2.73,2.13,8.67,12.31,524.94
L3,L323,ACACME,2.4,,b,4.5216,0.6,2.73,2.13,8.67,12.31,50.604
L3,L323,ACACME,4.3,,b,14.51465,0.6,2.73,2.13,8.67,12.31,300.948
L3,L323,ACACME,4,,b,12.56,0.6,2.73,2.13,8.67,12.31,261.42
L3,L323,ACACME,3.4,,b,9.0746,0.6,2.73,2.13,8.67,12.31,182.364
L3,L323,ACACME,7,M,M,38.465,0.4,3.21,2.81,6.86,12.85,656.7
L3,L323,ACACME,2.7,,b,5.72265,0.4,3.21,2.81,6.86,12.85,90.132
L3,L323,ACACME,3.4,,b,9.0746,0.4,3.21,2.81,6.86,12.85,182.364
L3,L323,ACACME,4.1,,b,13.19585,0.4,3.21,2.81,6.86,12.85,274.596
L3,L323,ACACME,5.1,M,M,20.41785,0.9,3.76,2.86,8.97,17.1,406.356
L3,L323,ACACME,3.9,,b,11.93985,0.9,3.76,2.86,8.97,17.1,248.244
L3,L323,ACACME,2.1,,b,3.46185,0.9,3.76,2.86,8.97,17.1,11.076
L3,L323,ACACME,2.2,,b,3.7994,0.9,3.76,2.86,8.97,17.1,24.252
L3,L323,ACACME,3.5,,b,9.61625,0.9,3.76,2.86,8.97,17.1,195.54
L3,L323,ACACME,3.4,,b,9.0746,0.9,3.76,2.86,8.97,17.1,182.364
L3,L323,ACACME,7.5,M,M,44.15625,1,3.85,2.85,7.16,13.6,722.58
L3,L323,ACACME,4.5,,b,15.89625,1,3.85,2.85,7.16,13.6,327.3
L3,L323,ACACME,3.1,,b,7.54385,1,3.85,2.85,7.16,13.6,142.836
L3,L323,ACACME,4.6,,b,16.6106,1,3.85,2.85,7.16,13.6,340.476
L3,L323,ACACME,3.5,,b,9.61625,1,3.85,2.85,7.16,13.6,195.54
L3,L323,ACACME,2.5,,b,4.90625,1,3.85,2.85,7.16,13.6,63.78
L3,L323,ACACME,3.1,,b,7.54385,1,3.85,2.85,7.16,13.6,142.836
L3,L323,ACACME,6.7,M,M,35.23865,0.95,3.63,2.68,7.66,13.69,617.172
L3,L323,ACACME,5.1,,b,20.41785,0.95,3.63,2.68,7.66,13.69,406.356
L3,L323,ACACME,5.2,,b,21.2264,0.95,3.63,2.68,7.66,13.69,419.532
L3,L323,ACACME,5.8,,b,26.4074,0.95,3.63,2.68,7.66,13.69,498.588
L3,L323,ACACME,6,M,M,28.26,1.06,4.02,2.96,5.61,11.08,524.94
L3,L323,ACACME,4.9,,b,18.84785,1.06,4.02,2.96,5.61,11.08,380.004
L3,L323,ACACME,3.6,,b,10.1736,1.06,4.02,2.96,5.61,11.08,208.716
L3,L323,ACACME,3.6,,b,10.1736,1.06,4.02,2.96,5.61,11.08,208.716
L3,L323,ACACME,4.5,,b,15.89625,1.06,4.02,2.96,5.61,11.08,327.3
L3,L323,ACACME,4.4,,b,15.1976,1.06,4.02,2.96,5.61,11.08,314.124
L3,L323,ACACME,3.8,,b,11.3354,1.06,4.02,2.96,5.61,11.08,235.068
L3,L323,ACACME,5.9,M,M,27.32585,0.8,2.93,2.13,4.5,6.4,511.764
L3,L323,ACACME,4.5,,b,15.89625,0.8,2.93,2.13,4.5,6.4,327.3
L3,L323,ACACME,8.7,M,M,59.41665,1,2.84,1.84,7.05,8.64,880.692
L3,L323,ACACME,4.9,,b,18.84785,1,2.84,1.84,7.05,8.64,380.004
L3,L323,ACACME,5.1,M,M,20.41785,0.4,3.15,2.75,NA,NA,406.356
L3,L323,ACACME,3.4,,b,9.0746,0.4,3.15,2.75,NA,NA,182.364
L3,L323,ACACME,5,M,M,19.625,0.7,3.23,2.53,4.13,6.97,393.18
L3,L323,ACACME,4.6,,b,16.6106,0.7,3.23,2.53,4.13,6.97,340.476
L3,L323,ACACME,4.5,,b,15.89625,0.7,3.23,2.53,4.13,6.97,327.3
L3,L323,ACACME,4.7,,b,17.34065,0.7,3.23,2.53,4.13,6.97,353.652
L3,L323,ACACME,3.8,,b,11.3354,0.7,3.23,2.53,4.13,6.97,235.068
L3,L323,ACACME,6.2,M,M,30.1754,0.75,2.86,2.11,6.15,8.65,551.292
L3,L323,ACACME,4.4,,b,15.1976,0.75,2.86,2.11,6.15,8.65,314.124
L3,L323,ACACME,6,,b,28.26,0.75,2.86,2.11,6.15,8.65,524.94
L3,L323,ACACME,6,M,M,28.26,0.5,3.4,2.9,4.42,8.54,524.94
L3,L323,ACACME,3.8,,b,11.3354,0.5,3.4,2.9,4.42,8.54,235.068
L3,L323,ACACME,5.4,,b,22.8906,0.5,3.4,2.9,4.42,8.54,445.884
L3,L323,ACACME,4.7,,b,17.34065,0.5,3.4,2.9,4.42,8.54,353.652
L3,L323,ACACME,9.5,M,M,70.84625,0.9,3.69,2.79,8.15,15.16,986.1
L3,L323,ACACME,7,,b,38.465,0.9,3.69,2.79,8.15,15.16,656.7
L3,L323,ACACME,6,,b,28.26,0.9,3.69,2.79,8.15,15.16,524.94
L3,L323,ACACME,4.6,,b,16.6106,0.9,3.69,2.79,8.15,15.16,340.476
L3,L323,ACACME,6.3,M,M,31.15665,0.8,3.34,2.54,8.1,13.71,564.468
L3,L323,ACACME,5.7,,b,25.50465,0.8,3.34,2.54,8.1,13.71,485.412
L3,L323,ACACME,5,,b,19.625,0.8,3.34,2.54,8.1,13.71,393.18
L3,L323,ACACME,4.8,,b,18.0864,0.8,3.34,2.54,8.1,13.71,366.828
L3,L323,ACACME,4.3,,b,14.51465,0.8,3.34,2.54,8.1,13.71,300.948
L3,L323,ACACME,7.2,M,M,40.6944,0.4,2.97,2.57,7.87,13.49,683.052
L3,L323,ACACME,6,,b,28.26,0.4,2.97,2.57,7.87,13.49,524.94
L3,L323,ACACME,6.8,,b,36.2984,0.4,2.97,2.57,7.87,13.49,630.348
L3,L323,ACACME,5.3,,b,22.05065,0.4,2.97,2.57,7.87,13.49,432.708
L3,L323,ACACME,8.5,M,M,56.71625,1.05,4.8,3.75,8.4,20.99,854.34
L3,L323,ACACME,8.3,,b,54.07865,1.05,4.8,3.75,8.4,20.99,827.988
L3,L323,ACACME,7.7,M,M,46.54265,0.6,3.2,2.6,8.88,15.4,748.932
L3,L323,ACACME,4.4,,b,15.1976,0.6,3.2,2.6,8.88,15.4,314.124
L3,L323,ACACME,2.9,,b,6.60185,0.6,3.2,2.6,8.88,15.4,116.484
L3,L323,ACACME,4.2,,b,13.8474,0.6,3.2,2.6,8.88,15.4,287.772
L3,L324,ACACME,8.5,M,M,56.71625,0.8,2.5,1.7,8.74,9.91,854.34
L3,L324,ACACME,5.6,,b,24.6176,0.8,2.5,1.7,8.74,9.91,472.236
L3,L324,ACACME,5.7,M,M,25.50465,0.4,2.72,2.32,4.06,6.28,485.412
L3,L324,ACACME,3.8,,b,11.3354,0.4,2.72,2.32,4.06,6.28,235.068
L3,L324,ACACME,4.5,,b,15.89625,0.4,2.72,2.32,4.06,6.28,327.3
L3,L324,ACACME,4.4,,b,15.1976,0.4,2.72,2.32,4.06,6.28,314.124
L3,L324,ACACME,7,M,M,38.465,0.45,3.01,2.56,8.46,14.44,656.7
L3,L324,ACACME,3,,b,7.065,0.45,3.01,2.56,8.46,14.44,129.66
L3,L324,ACACME,5.5,,b,23.74625,0.45,3.01,2.56,8.46,14.44,459.06
L3,L324,ACACME,4.4,,b,15.1976,0.45,3.01,2.56,8.46,14.44,314.124
L3,L324,ACACME,3.1,,b,7.54385,0.45,3.01,2.56,8.46,14.44,142.836
L3,L324,ACACME,5.7,M,M,25.50465,0.5,3.27,2.77,6.7,12.38,485.412
L3,L324,ACACME,4.3,,b,14.51465,0.5,3.27,2.77,6.7,12.38,300.948
L3,L324,ACACME,4.7,,b,17.34065,0.5,3.27,2.77,6.7,12.38,353.652
L3,L324,ACACME,3.5,M,M,9.61625,0.45,2.43,1.98,4.08,5.39,195.54
L3,L324,ACACME,3.4,,b,9.0746,0.45,2.43,1.98,4.08,5.39,182.364
L3,L324,ACACME,2.5,,b,4.90625,0.45,2.43,1.98,4.08,5.39,63.78
L3,L324,ACACME,3.5,,b,9.61625,0.45,2.43,1.98,4.08,5.39,195.54
L3,L324,ACACME,5.5,M,M,23.74625,0.4,3.21,2.81,4.58,8.57,459.06
L3,L324,ACACME,4.4,,b,15.1976,0.4,3.21,2.81,4.58,8.57,314.124
L3,L324,ACACME,4.1,,b,13.19585,0.4,3.21,2.81,4.58,8.57,274.596
L3,L324,ACACME,3.2,,b,8.0384,0.4,3.21,2.81,4.58,8.57,156.012
L3,L324,ACACME,4.7,,b,17.34065,0.4,3.21,2.81,4.58,8.57,353.652
L3,L324,ACACME,7.1,M,M,39.57185,0.75,3.48,2.73,6,10.93,669.876
L3,L324,ACACME,5.2,,b,21.2264,0.75,3.48,2.73,6,10.93,419.532
L3,L324,ACACME,5.1,,b,20.41785,0.75,3.48,2.73,6,10.93,406.356
L3,L324,ACACME,5.6,M,M,24.6176,0.6,3.54,2.94,1.64,3.21,472.236
L3,L324,ACACME,5.1,,b,20.41785,0.6,3.54,2.94,1.64,3.21,406.356
L3,L324,ACACME,4.5,,b,15.89625,0.6,3.54,2.94,1.64,3.21,327.3
L3,L324,ACACME,4.9,,b,18.84785,0.6,3.54,2.94,1.64,3.21,380.004
L3,L324,ACACME,5.7,M,M,25.50465,0.8,3.73,2.93,5.62,10.97,485.412
L3,L324,ACACME,3.7,,b,10.74665,0.8,3.73,2.93,5.62,10.97,221.892
L3,L324,ACACME,3.5,,b,9.61625,0.8,3.73,2.93,5.62,10.97,195.54
L3,L324,ACACME,2.7,,b,5.72265,0.8,3.73,2.93,5.62,10.97,90.132
L3,L324,ACACME,6.43,M,M,32.4557465,0.95,3.52,2.57,7.83,13.42,581.5968
L3,L324,ACACME,4.5,,b,15.89625,0.95,3.52,2.57,7.83,13.42,327.3
L3,L324,ACACME,4.2,,b,13.8474,0.95,3.52,2.57,7.83,13.42,287.772
L3,L324,ACACME,3.5,,b,9.61625,0.95,3.52,2.57,7.83,13.42,195.54
L3,L324,ACACME,7.2,M,M,40.6944,0.4,2.83,2.43,6.33,10.25,683.052
L3,L324,ACACME,5.5,,b,23.74625,0.4,2.83,2.43,6.33,10.25,459.06
L3,L324,ACACME,4.7,,b,17.34065,0.4,2.83,2.43,6.33,10.25,353.652
L3,L324,ACACME,4.8,,b,18.0864,0.4,2.83,2.43,6.33,10.25,366.828
L3,L324,ACACME,5.9,,b,27.32585,0.4,2.83,2.43,6.33,10.25,511.764
L3,L324,ACACME,5.9,,b,27.32585,0.4,2.83,2.43,6.33,10.25,511.764
L3,L324,ACACME,6.7,M,M,35.23865,2.43,2.83,0.4,15.11,4.03,617.172
L3,L324,ACACME,4.5,,b,15.89625,2.43,2.83,0.4,15.11,4.03,327.3
L3,L324,ACACME,5.5,,b,23.74625,2.43,2.83,0.4,15.11,4.03,459.06
L3,L324,ACACME,6.5,,b,33.16625,2.43,2.83,0.4,15.11,4.03,590.82
L3,L324,ACACME,10.03,M,M,78.9717065,1,3.73,2.73,14.59,26.55,1055.9328
L3,L324,ACACME,7,,b,38.465,1,3.73,2.73,14.59,26.55,656.7
L3,L324,ACACME,8.3,,b,54.07865,1,3.73,2.73,14.59,26.55,827.988
L3,L324,ACACME,6.5,,b,33.16625,1,3.73,2.73,14.59,26.55,590.82
L3,L324,ACACME,4.9,,b,18.84785,1,3.73,2.73,14.59,26.55,380.004
L3,L324,ACACME,5.5,,b,23.74625,1,3.73,2.73,14.59,26.55,459.06
L3,L324,ACACME,7.5,M,M,44.15625,1.22,4.29,3.07,7.29,14.92,722.58
L3,L324,ACACME,6.4,,b,32.1536,1.22,4.29,3.07,7.29,14.92,577.644
L3,L324,ACACME,5.4,,b,22.8906,1.22,4.29,3.07,7.29,14.92,445.884
L3,L324,ACACME,3.7,,b,10.74665,1.22,4.29,3.07,7.29,14.92,221.892
L3,L324,ACACME,9.14,M,M,65.578586,0.8,3.04,2.24,8.29,12.38,938.6664
L3,L324,ACACME,5.1,,b,20.41785,0.8,3.04,2.24,8.29,12.38,406.356
L3,L324,ACACME,6.3,,b,31.15665,0.8,3.04,2.24,8.29,12.38,564.468
L3,L324,ACACME,7.4,M,M,42.9866,0.7,2.87,2.17,16.73,24.21,709.404
L3,L324,ACACME,5.7,,b,25.50465,0.7,2.87,2.17,16.73,24.21,485.412
L3,L324,ACACME,2.5,,b,4.90625,0.7,2.87,2.17,16.73,24.21,63.78
L3,L324,ACACME,4.7,,b,17.34065,0.7,2.87,2.17,16.73,24.21,353.652
L3,L324,ACACME,5.5,,b,23.74625,0.7,2.87,2.17,16.73,24.21,459.06
L3,L325,ACACME,10.4,M,M,84.9056,1.22,3.34,2.12,10.6,14.98,1104.684
L3,L325,ACACME,9.7,,b,73.86065,1.22,3.34,2.12,10.6,14.98,1012.452
L3,L325,ACACME,7.9,,b,48.99185,1.22,3.34,2.12,10.6,14.98,775.284
L3,L326,ACACME,21.5,M,M,362.86625,0.85,4.15,3.3,25.22,55.49,2567.22
L3,L326,ACACME,19.8,,b,307.7514,0.85,4.15,3.3,25.22,55.49,2343.228
L3,L327,ACACME,4.7,M,M,17.34065,0.7,2.04,1.34,4.06,3.63,353.652
L3,L327,ACACME,2.7,,b,5.72265,0.7,2.04,1.34,4.06,3.63,90.132
L3,L327,ACACME,1.7,,b,2.26865,0.7,2.04,1.34,4.06,3.63,-41.628
L3,L328,ACACME,9.4,M,M,69.3626,0.8,3.14,2.34,11.87,18.52,972.924
L3,L328,ACACME,5.1,,b,20.41785,0.8,3.14,2.34,11.87,18.52,406.356
L3,L328,ACACME,3.1,,b,7.54385,0.8,3.14,2.34,11.87,18.52,142.836
L3,L328,ACACME,2.5,,b,4.90625,0.8,3.14,2.34,11.87,18.52,63.78
L3,L328,ACACME,7.1,M,M,39.57185,0.75,2.22,1.47,8.15,7.99,669.876
L3,L328,ACACME,4.4,,b,15.1976,0.75,2.22,1.47,8.15,7.99,314.124
L3,L328,ACACME,3.4,,b,9.0746,0.75,2.22,1.47,8.15,7.99,182.364
L3,L328,ACACME,4.5,,b,15.89625,0.75,2.22,1.47,8.15,7.99,327.3
L3,L328,ACACME,6.4,,b,32.1536,0.75,2.22,1.47,8.15,7.99,577.644
L3,L328,ACACME,4.4,,b,15.1976,0.75,2.22,1.47,8.15,7.99,314.124
L3,L330,ACACME,7.5,M,M,44.15625,0.6,3.4,2.8,7.29,13.62,722.58
L3,L330,ACACME,6.4,,b,32.1536,0.6,3.4,2.8,7.29,13.62,577.644
L3,L330,ACACME,5.5,,b,23.74625,0.6,3.4,2.8,7.29,13.62,459.06
L3,L330,ACACME,3.7,,b,10.74665,0.6,3.4,2.8,7.29,13.62,221.892
L3,L330,ACACME,2.7,,b,5.72265,0.6,3.4,2.8,7.29,13.62,90.132
L3,L330,ACACME,2.5,,b,4.90625,0.6,3.4,2.8,7.29,13.62,63.78
L3,L330,ACACME,10.5,M,M,86.54625,0.8,3.62,2.82,14.05,26.42,1117.86
L3,L330,ACACME,5.9,,b,27.32585,0.8,3.62,2.82,14.05,26.42,511.764
L3,L330,ACACME,4.9,,b,18.84785,0.8,3.62,2.82,14.05,26.42,380.004
L3,L330,ACACME,6.5,,b,33.16625,0.8,3.62,2.82,14.05,26.42,590.82
L3,L330,ACACME,7.1,,b,39.57185,0.8,3.62,2.82,14.05,26.42,669.876
L3,L330,ACACME,3.7,,b,10.74665,0.8,3.62,2.82,14.05,26.42,221.892
L3,L332,ACACME,7.6,M,M,45.3416,0.7,3.76,3.06,5.51,11.25,735.756
L3,L332,ACACME,6.5,,b,33.16625,0.7,3.76,3.06,5.51,11.25,590.82
L3,L332,ACACME,3.7,,b,10.74665,0.7,3.76,3.06,5.51,11.25,221.892
L3,L332,ACACME,4.7,,b,17.34065,0.7,3.76,3.06,5.51,11.25,353.652
L3,L332,ACACME,8,M,M,50.24,1.51,4.74,3.23,12.27,26.42,788.46
L3,L332,ACACME,7,,b,38.465,1.51,4.74,3.23,12.27,26.42,656.7
L3,L332,ACACME,6.3,,b,31.15665,1.51,4.74,3.23,12.27,26.42,564.468
L3,L332,ACACME,7.6,,b,45.3416,1.51,4.74,3.23,12.27,26.42,735.756
L3,L332,ACACME,7.1,M,M,39.57185,0.4,3.23,2.83,5.39,10.17,669.876
L3,L332,ACACME,6.2,,b,30.1754,0.4,3.23,2.83,5.39,10.17,551.292
L3,L332,ACACME,5.9,,b,27.32585,0.4,3.23,2.83,5.39,10.17,511.764
L3,L333,ACACME,12.9,M,M,130.63185,0.9,4.97,4.07,22.28,60.45,1434.084
L3,L333,ACACME,8.5,,b,56.71625,0.9,4.97,4.07,22.28,60.45,854.34
L3,L333,ACACME,6.7,,b,35.23865,0.9,4.97,4.07,22.28,60.45,617.172
L3,L333,ACACME,8.9,,b,62.17985,0.9,4.97,4.07,22.28,60.45,907.044
L3,L333,ACACME,8.1,,b,51.50385,0.9,4.97,4.07,22.28,60.45,801.636
L3,L333,ACACME,7.9,M,M,48.99185,0.74,4.73,3.99,14.51,38.59,775.284
L3,L333,ACACME,6.8,,b,36.2984,0.74,4.73,3.99,14.51,38.59,630.348
L3,L333,ACACME,6.1,,b,29.20985,0.74,4.73,3.99,14.51,38.59,538.116
L3,L333,ACACME,4.2,,b,13.8474,0.74,4.73,3.99,14.51,38.59,287.772
L3,L333,ACACME,3.6,,b,10.1736,0.74,4.73,3.99,14.51,38.59,208.716
L3,L333,ACACME,5.9,,b,27.32585,0.74,4.73,3.99,14.51,38.59,511.764
L3,L333,ACACME,8.7,M,M,59.41665,0.8,4.02,3.22,10.47,22.47,880.692
L3,L333,ACACME,5.5,,b,23.74625,0.8,4.02,3.22,10.47,22.47,459.06
L3,L333,ACACME,5,,b,19.625,0.8,4.02,3.22,10.47,22.47,393.18
L3,L333,ACACME,2.5,,b,4.90625,0.8,4.02,3.22,10.47,22.47,63.78
L3,L333,ACACME,7.4,M,M,42.9866,0.7,4.03,3.33,12.67,28.12,709.404
L3,L333,ACACME,2.5,,b,4.90625,0.7,4.03,3.33,12.67,28.12,63.78
L3,L333,ACACME,4.7,,b,17.34065,0.7,4.03,3.33,12.67,28.12,353.652
L3,L333,ACACME,3.7,,b,10.74665,0.7,4.03,3.33,12.67,28.12,221.892
L3,L333,ACACME,6.2,,b,30.1754,0.7,4.03,3.33,12.67,28.12,551.292
L3,L333,ACACME,4,,b,12.56,0.7,4.03,3.33,12.67,28.12,261.42
L3,L333,ACACME,2.5,,b,4.90625,0.7,4.03,3.33,12.67,28.12,63.78
L3,L333,ACACME,4.7,,b,17.34065,0.7,4.03,3.33,12.67,28.12,353.652
