"row_id","article_id","data_availability","data_archive","data_doi","data_license","data_download","data_format","data_README","code_used","code_archived","code_download","code_language","code_README","mc_data_availability","mc_data_archive","mc_data_doi","mc_data_license","mc_data_download","mc_data_format","mc_data_README","mc_code_used","mc_code_archived","mc_code_download","mc_code_language","mc_code_README","cooper_any_readme","mc_any_readme","disagreements","data_availability_verdict","data_availability_comment","data_archive_verdict","data_archive_comment","data_license_verdict","data_license_comment","data_download_verdict","data_download_comment","code_archived_verdict","code_archived_comment","code_download_verdict","code_download_comment","any_readme_verdict","any_readme_comment","reviewed"
"10_1111_2041_210x_13110","10_1111_2041_210x_13110","Yes","Supplementary materials","No","Unsure","Yes",NA,"Yes","Yes","Yes","Yes","R;BUGS/JAGS","Yes",FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];code_archived[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","DIFFERENT_DEFINITION","A full-text search (doi.org/dryad/zenodo/figshare/github/osf/repository/archive/dataset) finds no external data or code repository cited anywhere in this paper; data, statistical models and code are described only as being in ""Supporting Information Appendix A."" Cooper's Yes likely counts the journal's own Supporting Information as satisfying availability, while metacheck's repo_check correctly finds nothing to check since no separate external repository exists -- the two sides are answering different questions (SI-as-availability vs. external-repository-as-availability).",NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Same as data_availability for this paper: no external code repository is cited anywhere; code is described only as part of ""Supporting Information Appendix A."" Cooper's Yes likely counts SI-embedded code as ""archived""; metacheck correctly finds no external repository to check.",NA,NA,"DIFFERENT_DEFINITION","Same root cause: no external repository exists for this paper at all (confirmed by repo_check's zero rows and a full-text search finding no repository citation), so metacheck has no repository to check for a README. This is not a detection miss but a genuine absence of anything for repo_check to examine, matching the SI-only nature of this paper's availability claim.",TRUE
"10_1111_1365_2664_13594","10_1111_1365_2664_13594","No",NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","R","Quasi-README",TRUE,"Dryad","doi:10.5061/dryad.69p8cz8xs",TRUE,TRUE,".csv",FALSE,NA,TRUE,TRUE,"R",FALSE,TRUE,FALSE,"data_availability[cooper=No,mc=Yes];any_readme[cooper=Yes,mc=No]","UNCLEAR","repo_check found data-typed files at Dryad doi.org/10.5061/dryad.69p8cz8xs: current.csv, dy_pars.csv, fenwg_fens.csv, spared.csv, traits.csv, wd_sali.csv, wg_fens.csv. Unlike the other Group-B rows in this pass, these file names (traits.csv, dy_pars.csv) plausibly hold real collected/parameter data rather than obvious simulation-sweep output, so the same ""model artifact, not real data"" reasoning does not clearly apply here. Could not be confirmed against the paper's own text in this pass -- left UNCLEAR rather than guessed. Needs a manual read of the paper's data availability statement and methods to resolve properly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2664_13842","10_1111_1365_2664_13842","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","Yes",NA,"R","No",TRUE,"Dryad","doi:10.5061/dryad.0zpc866wp",TRUE,TRUE,".csv",TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Automated keyword search of the paper's full text found no sentence combining a repository/availability cue with a code-specific term (code, script, R code, MATLAB, Python, source code) -- consistent with the paper only claiming DATA availability, not code, at the cited repository, and with repo_check/code_check finding no code file there either. Lower-confidence than an individually hand-read verdict: this is an automated keyword search, not a full manual read, so a code claim phrased in an unmatched way could still exist. COOPER_RIGHT.",NA,NA,NA,NA,TRUE
"10_1111_1365_2745_12963","10_1111_1365_2745_12963","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","Yes","Yes","R","Yes",TRUE,"Dryad","doi:10.5061/dryad.19cf1c2",TRUE,NA,".zip",TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Paper's own text explicitly claims code availability at the cited repository: ""DATA ACCE SS I B I LIT Y Macrophyte community data, environmental data and analysis scripts for this study are available from the Dryad Digital Repository: https://doi.org/10.5061/dryad.19cf1c2 (Muthukrishnan, Hansel-Welch, & Larkin 2018) O RCI D Ranjan Muthukrishnan http://orcid.org/0000-0002-7001-"" -- but neither repo_check nor code_check found any file classified as code there. Genuine metacheck detection gap (the code file exists per the paper's own claim but was not found/classified). COOPER_RIGHT.",NA,NA,NA,NA,TRUE
"10_1002_pan3_10252","10_1002_pan3_10252","Yes","Other repo/database","Yes","Yes","Yes",".csv/.tsv","Yes","No",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","UNSUPPORTED REPO | Paper text: ""The data that support the analysis of this study are available from the publicly accessible repository, NERC Environmental Information Data Centre: https://doi.org/10.5285/a924f41c-ae29-427c-8113-aebe6bc2d349 (Jackson-Bué et al., 2021)"". NERC EIDC is not among metacheck's supported repo_check providers, so repo_check never attempted this URL at all (no matching gated_repos entry either, confirming a genuine miss rather than a fetch error), leaving repo_check$table empty and producing mc_data_availability=FALSE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Same unsupported-provider gap: NERC EIDC is not repo_check-supported, so no file listing or doc_role signal was ever generated for this paper.",TRUE
"10_1111_1365_2435_14709","10_1111_1365_2435_14709","Yes","Figshare","No","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","Paper text: 'This study's data and analytical code are available to at https://figshare.com/s/2c1df214c152a6b98f8b.' This is a private/anonymous Figshare share-link ('figshare.com/s/<hash>'), a different URL format from the standard article DOI links repo_check recognizes; repo_check found/listed nothing at all for this paper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","UNSUPPORTED REPO | Same root cause: the private Figshare share-link format was not recognized by repo_check.",TRUE
"10_1111_1365_2745_14465","10_1111_1365_2745_14465","Yes","Figshare","Yes","Yes","Yes",".csv/.tsv","No","Yes","No",NA,NA,NA,TRUE,"Figshare","10.6084/m9.figshare.27248373.v1",TRUE,TRUE,".csv;.rdata",FALSE,NA,TRUE,TRUE,"R",FALSE,FALSE,FALSE,"code_archived[cooper=No,mc=Yes]",NA,NA,NA,NA,NA,NA,NA,NA,"METACHECK_RIGHT","code_check found 5 real code file(s) (R) at https://doi.org/10.6084/m9.figshare.27248373, e.g. 0_R Data and Species - format and data selection.R, 1_R Data and Species - stats and analyses.R, 2_Data Tables and PCA.R, 3_Model and Plots.R, 4_R Graph Figures and Tables.R. Not a borderline case -- a large, unambiguous set of named analysis scripts, not a single file or an edge-case classification. METACHECK_RIGHT; Cooper's ""No"" appears to be a coding miss.",NA,NA,NA,NA,TRUE
"10_1111_1365_2745_13031","10_1111_1365_2745_13031","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.f1q5870",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_2041_210x_13608","10_1111_2041_210x_13608","Yes","Other repo/database","Yes","Yes","Yes",".json","Yes","Yes","Yes","Yes","Python",NA,TRUE,"GitHub, GitLab, Codeberg or similar platform",NA,TRUE,TRUE,".html;.txt",TRUE,NA,TRUE,TRUE,"Python",TRUE,TRUE,TRUE,"data_archive[cooper=Other repo/database,mc=GitHub, GitLab, Codeberg or similar platform]",NA,NA,"METACHECK_RIGHT","repo_url is github.com/codelucas/newspaper/ -- a GitHub repository, not ""Other repo/database"". Note: this is a third-party Python library (""newspaper"", an article-scraping package), not obviously the paper's own analysis code -- worth checking separately whether repo_check correctly identified this as the paper's actual repository, but the PLATFORM classification itself (GitHub, not ""Other"") is correct regardless.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_2041_210x_14217","10_1111_2041_210x_14217","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","Yes","Yes","R",NA,TRUE,"Dryad","doi:10.5061/dryad.hdr7sqvp5",TRUE,TRUE,".csv",TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Automated keyword search of the paper's full text found no sentence combining a repository/availability cue with a code-specific term (code, script, R code, MATLAB, Python, source code) -- consistent with the paper only claiming DATA availability, not code, at the cited repository, and with repo_check/code_check finding no code file there either. Lower-confidence than an individually hand-read verdict: this is an automated keyword search, not a full manual read, so a code claim phrased in an unmatched way could still exist. COOPER_RIGHT.",NA,NA,NA,NA,TRUE
"10_1111_1365_2656_12696","10_1111_1365_2656_12696","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Quasi-README","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.25sk1",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2664_13146","10_1111_1365_2664_13146","Yes","Supplementary materials;Other repo/database","Yes","Yes","Yes",".csv/.tsv;.doc(x)","Yes","Unsure",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","SUPPLEMENTARY MATERIALS (no external repository) | Paper text: ""Data are available from the Centre for Ecology and Hydrology. https://doi.org/10.5285/c4806e25-5325-4b01-8066-91a8fb55eb41 (Plummer & Siriwardena, 2018)."" repo_check found zero files for this paper -- it never located/checked this CEH DOI.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Same root cause: repo_check never located the CEH repository the paper cites, so no README evidence could ever be recorded.",TRUE
"10_1002_pan3_10372","10_1002_pan3_10372","Yes",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,"data_availability[cooper=Yes,mc=No]","DIFFERENT_DEFINITION","Paper's only availability statement is ""The data on which this research is based are archived securely at the James Hutton Institute"" -- a named institutional custodian with no downloadable URL/DOI (and ""archived securely"" suggests restricted, not public, access). Cooper's Yes likely credits the stated archiving arrangement; mc's FALSE reflects that there is no checkable repository URL for repo_check to find.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2435_13392","10_1111_1365_2435_13392","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.gc46fq8",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2435_13697","10_1111_1365_2435_13697","Yes","Dryad","Yes","Yes",NA,".xls(x)","Yes","Yes","Yes","Yes","R","No",TRUE,"Dryad","doi:10.5061/dryad.kh1893243",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"code_archived[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Paper's own text explicitly claims code availability at the cited repository: ""All data are available on the Dryad Digital Repository https://doi.org/10.5061/dryad.kh1893243  (Sosiak & Barden, 2020); and R code necessary for the reproduction of analyses are provided in the Supporting Information accompanying this manuscript."" -- but neither repo_check nor code_check found any file classified as code there. Genuine metacheck detection gap (the code file exists per the paper's own claim but was not found/classified). COOPER_RIGHT.",NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2435_13955","10_1111_1365_2435_13955","Yes","Figshare","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","Paper text: 'Data available on Figshare https://doi.org/10.26180/16665964.' This DOI prefix (10.26180) differs from the standard Figshare prefix (10.6084/m9.figshare) repo_check's platform matching expects, and the domain is doi.org not figshare.com; repo_check found/listed nothing at all for this paper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","UNSUPPORTED REPO | Same root cause: the non-standard Figshare DOI prefix was not recognized by repo_check.",TRUE
"10_1111_1365_2435_14267","10_1111_1365_2435_14267","Yes","Other repo/database","Yes","Yes","Yes",".xls(x)",NA,"Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,"data_availability[cooper=Yes,mc=No]","UNCLEAR","No data-availability statement was found in the extracted paper text (only a mention that voucher specimens were ""deposited"" at a named location, Xalapa, and a Data S1 supplementary-file reference); repo_check independently found no repository (repo_n=0). Cannot confirm the basis for Cooper's Yes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2745_12772","10_1111_1365_2745_12772","Yes","Other repo/database","No","Unsure","No",".json","Yes","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","DOMAIN-SPECIFIC BIOINFORMATICS DATABASE (NCBI/GenBank-family) | Paper's own availability statement: ""Sequences were deposited to the MG-RAST server (http://metagenomics.anl.gov/) and are available to the public (accession numbers from 4686814.3 to 4687035.3)."" Cites a real Other repo/database (MG-RAST) repository (http://metagenomics.anl.gov/). repo_check found zero files for this paper (res_repo_check$table has no rows for this paper_id; its manifest shows n_files=0/n_downloaded=0), so it never detected or queried this URL at all -- a repository-detection (URL-extraction) miss, not a genuine absence of data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","repo_check found zero files for this paper (res_repo_check$table has no rows for this paper_id), so it had no basis to detect a README even if one exists in the actual (un-located) repository.",TRUE
