"doi","journal","year","paper_number","article_id","source","ok"
"10.1111/1365-2745.13833","Journal of Ecology","2021","1278","10_1111_1365_2745_13833","wiley_proxy","TRUE"
"10.1111/1365-2656.12890","Journal of Animal Ecology","2018","1431","10_1111_1365_2656_12890","wiley_proxy","TRUE"
"10.1111/1365-2745.13479","Journal of Ecology","2020","2252","10_1111_1365_2745_13479",NA,NA
"10.1111/1365-2664.13154","Journal of Applied Ecology","2018","1616","10_1111_1365_2664_13154",NA,NA
"10.1111/2041-210X.14079","Methods in Ecology and Evolution","2023","2504","10_1111_2041_210x_14079",NA,NA
"10.1111/1365-2664.14629","Journal of Applied Ecology","2024","6997","10_1111_1365_2664_14629",NA,NA
"10.1111/1365-2435.13246","Functional Ecology","2018","2624","10_1111_1365_2435_13246",NA,NA
"10.1111/1365-2664.13321","Journal of Applied Ecology","2019","2705","10_1111_1365_2664_13321",NA,NA
"10.1111/1365-2435.12913","Functional Ecology","2017","467","10_1111_1365_2435_12913",NA,NA
"10.1111/1365-2745.13751","Journal of Ecology","2021","190","10_1111_1365_2745_13751",NA,NA
"10.1111/1365-2745.13986","Journal of Ecology","2022","122","10_1111_1365_2745_13986",NA,NA
"10.1111/1365-2435.13980","Functional Ecology","2021","6788","10_1111_1365_2435_13980",NA,NA
"10.1111/1365-2656.13966","Journal of Animal Ecology","2023","1087","10_1111_1365_2656_13966",NA,NA
"10.1111/1365-2656.13386","Journal of Animal Ecology","2020","7870","10_1111_1365_2656_13386",NA,NA
"10.1002/pan3.10732","People and Nature","2024","1617","10_1002_pan3_10732",NA,NA
"10.1111/1365-2745.13845","Journal of Ecology","2022","1128","10_1111_1365_2745_13845",NA,NA
"10.1111/1365-2745.13645","Journal of Ecology","2021","168","10_1111_1365_2745_13645",NA,NA
"10.1111/1365-2435.13771","Functional Ecology","2021","7803","10_1111_1365_2435_13771",NA,NA
"10.1111/1365-2745.13612","Journal of Ecology","2021","2625","10_1111_1365_2745_13612",NA,NA
"10.1111/1365-2745.13085","Journal of Ecology","2018","2506","10_1111_1365_2745_13085",NA,NA
"10.1111/1365-2745.13521","Journal of Ecology","2020","1352","10_1111_1365_2745_13521",NA,NA
"10.1111/1365-2664.14198","Journal of Applied Ecology","2022","2253","10_1111_1365_2664_14198","europepmc","TRUE"
"10.1111/1365-2656.13639","Journal of Animal Ecology","2021","3303","10_1111_1365_2656_13639",NA,NA
"10.1111/1365-2664.13069","Journal of Applied Ecology","2018","1088","10_1111_1365_2664_13069",NA,NA
"10.1111/1365-2664.12905","Journal of Applied Ecology","2017","321","10_1111_1365_2664_12905",NA,NA
"10.1111/1365-2656.13439","Journal of Animal Ecology","2021","1618","10_1111_1365_2656_13439","europepmc","TRUE"
"10.1111/2041-210X.13110","Methods in Ecology and Evolution","2019","1455","10_1111_2041_210x_13110",NA,NA
"10.1111/1365-2664.13594","Journal of Applied Ecology","2020","3438","10_1111_1365_2664_13594",NA,NA
"10.1111/1365-2664.13842","Journal of Applied Ecology","2021","3058","10_1111_1365_2664_13842",NA,NA
"10.1111/1365-2745.12963","Journal of Ecology","2018","2626","10_1111_1365_2745_12963",NA,NA
"10.1111/1365-2745.14244","Journal of Ecology","2023","3085","10_1111_1365_2745_14244",NA,NA
"10.1111/1365-2656.13894","Journal of Animal Ecology","2023","1130","10_1111_1365_2656_13894",NA,NA
"10.1002/pan3.10252","People and Nature","2021","169","10_1002_pan3_10252",NA,NA
"10.1111/1365-2435.14709","Functional Ecology","2024","272","10_1111_1365_2435_14709",NA,NA
"10.1002/2688-8319.12185","Ecological Solutions and Evidence","2022","322","10_1002_2688_8319_12185",NA,NA
"10.1111/1365-2745.14465","Journal of Ecology","2024","6789","10_1111_1365_2745_14465",NA,NA
"10.1111/1365-2745.13031","Journal of Ecology","2018","2507","10_1111_1365_2745_13031",NA,NA
"10.1111/2041-210X.13105","Methods in Ecology and Evolution","2018","1129","10_1111_2041_210x_13105",NA,NA
"10.1111/2041-210X.13608","Methods in Ecology and Evolution","2021","1238","10_1111_2041_210x_13608",NA,NA
"10.1111/2041-210X.14217","Methods in Ecology and Evolution","2023","2510","10_1111_2041_210x_14217",NA,NA
"10.1111/1365-2656.13402","Journal of Animal Ecology","2020","1619","10_1111_1365_2656_13402",NA,NA
"10.1111/2041-210X.13152","Methods in Ecology and Evolution","2019","1292","10_1111_2041_210x_13152",NA,NA
"10.1111/1365-2656.12696","Journal of Animal Ecology","2017","132","10_1111_1365_2656_12696",NA,NA
"10.1111/1365-2664.13146","Journal of Applied Ecology","2018","1089","10_1111_1365_2664_13146",NA,NA
"10.1111/1365-2745.13604","Journal of Ecology","2021","2627","10_1111_1365_2745_13604",NA,NA
"10.1002/pan3.10372","People and Nature","2022","6189","10_1002_pan3_10372",NA,NA
"10.1111/1365-2435.13671","Functional Ecology","2020","3086","10_1111_1365_2435_13671",NA,NA
"10.1111/1365-2656.14068","Journal of Animal Ecology","2024","274","10_1111_1365_2656_14068",NA,NA
"10.1111/1365-2435.13392","Functional Ecology","2019","3439","10_1111_1365_2435_13392",NA,NA
"10.1111/1365-2745.14392","Journal of Ecology","2024","7179","10_1111_1365_2745_14392",NA,NA
"10.1111/1365-2745.14076","Journal of Ecology","2023","323","10_1111_1365_2745_14076",NA,NA
"10.1111/1365-2435.13910","Functional Ecology","2021","6190","10_1111_1365_2435_13910",NA,NA
"10.1111/1365-2745.12869","Journal of Ecology","2017","6657","10_1111_1365_2745_12869",NA,NA
"10.1111/1365-2656.13408","Journal of Animal Ecology","2021","3087","10_1111_1365_2656_13408",NA,NA
"10.1111/1365-2435.12927","Functional Ecology","2017","2628","10_1111_1365_2435_12927",NA,NA
"10.1111/1365-2435.13697","Functional Ecology","2020","3355","10_1111_1365_2435_13697",NA,NA
"10.1002/2688-8319.12250","Ecological Solutions and Evidence","2023","1356","10_1002_2688_8319_12250",NA,NA
"10.1002/pan3.10461","People and Nature","2023","6191","10_1002_pan3_10461",NA,NA
"10.1111/1365-2745.14421","Journal of Ecology","2024","324","10_1111_1365_2745_14421",NA,NA
"10.1111/1365-2745.14002","Journal of Ecology","2022","1248","10_1111_1365_2745_14002",NA,NA
"10.1111/1365-2745.13187","Journal of Ecology","2019","245","10_1111_1365_2745_13187",NA,NA
"10.1111/1365-2435.14238","Functional Ecology","2022","6192","10_1111_1365_2435_14238",NA,NA
"10.1111/2041-210X.13711","Methods in Ecology and Evolution","2021","7180","10_1111_2041_210x_13711",NA,NA
"10.1111/1365-2745.13020","Journal of Ecology","2018","3305","10_1111_1365_2745_13020",NA,NA
"10.1111/1365-2435.13955","Functional Ecology","2021","325","10_1111_1365_2435_13955",NA,NA
"10.1111/1365-2435.14267","Functional Ecology","2023","3562","10_1111_1365_2435_14267",NA,NA
"10.1002/pan3.10183","People and Nature","2021","1090","10_1002_pan3_10183",NA,NA
"10.1111/1365-2745.12772","Journal of Ecology","2017","1294","10_1111_1365_2745_12772",NA,NA
"10.1111/1365-2656.13581","Journal of Animal Ecology","2021","2629","10_1111_1365_2656_13581",NA,NA
"10.1111/1365-2745.13725","Journal of Ecology","2021","1249","10_1111_1365_2745_13725",NA,NA
"10.1111/1365-2435.13273","Functional Ecology","2019","326","10_1111_1365_2435_13273",NA,NA
"10.1111/1365-2745.14252","Journal of Ecology","2024","4190","10_1111_1365_2745_14252",NA,NA
"10.1111/1365-2664.14255","Journal of Applied Ecology","2022","6790","10_1111_1365_2664_14255",NA,NA
"10.1111/1365-2745.12953","Journal of Ecology","2018","3307","10_1111_1365_2745_12953",NA,NA
"10.1111/2041-210X.14126","Methods in Ecology and Evolution","2023","1347","10_1111_2041_210x_14126",NA,NA
"10.1111/1365-2745.13009","Journal of Ecology","2018","2630","10_1111_1365_2745_13009",NA,NA
"10.1111/1365-2435.14575","Functional Ecology","2024","1355","10_1111_1365_2435_14575",NA,NA
"10.1111/1365-2664.13179","Journal of Applied Ecology","2018","7274","10_1111_1365_2664_13179",NA,NA
"10.1111/2041-210X.13582","Methods in Ecology and Evolution","2021","2511","10_1111_2041_210x_13582",NA,NA
"10.1002/pan3.10551","People and Nature","2023","7181","10_1002_pan3_10551",NA,NA
"10.1111/1365-2664.13424","Journal of Applied Ecology","2019","346","10_1111_1365_2664_13424",NA,NA
"10.1111/2041-210X.13964","Methods in Ecology and Evolution","2022","1123","10_1111_2041_210x_13964",NA,NA
"10.1002/pan3.10701","People and Nature","2024","3441","10_1002_pan3_10701",NA,NA
"10.1111/1365-2745.13608","Journal of Ecology","2021","526","10_1111_1365_2745_13608",NA,NA
"10.1002/pan3.10748","People and Nature","2024","2512","10_1002_pan3_10748",NA,NA
"10.1111/1365-2435.12870","Functional Ecology","2017","1348","10_1111_1365_2435_12870",NA,NA
"10.1111/1365-2664.14018","Journal of Applied Ecology","2021","1354","10_1111_1365_2664_14018",NA,NA
"10.1111/1365-2745.12800","Journal of Ecology","2017","1350","10_1111_1365_2745_12800",NA,NA
"10.1002/2688-8319.12277","Ecological Solutions and Evidence","2023","1349","10_1002_2688_8319_12277",NA,NA
"10.1111/2041-210X.13451","Methods in Ecology and Evolution","2020","841","10_1111_2041_210x_13451",NA,NA
"10.1111/1365-2664.13864","Journal of Applied Ecology","2021","1351","10_1111_1365_2664_13864",NA,NA
"10.1111/1365-2435.13150","Functional Ecology","2018","4403","10_1111_1365_2435_13150",NA,NA
"10.1111/1365-2435.14022","Functional Ecology","2022","2557","10_1111_1365_2435_14022",NA,NA
"10.1111/1365-2745.14366","Journal of Ecology","2024","2513","10_1111_1365_2745_14366",NA,NA
"10.1111/1365-2656.14163","Journal of Animal Ecology","2024","1239","10_1111_1365_2656_14163",NA,NA
"10.1111/1365-2664.14001","Journal of Applied Ecology","2021","148","10_1111_1365_2664_14001",NA,NA
"10.1111/1365-2745.13803","Journal of Ecology","2021","3968","10_1111_1365_2745_13803",NA,NA
"10.1111/1365-2435.14237","Functional Ecology","2022","1240","10_1111_1365_2435_14237",NA,NA
"10.1111/1365-2435.14190","Functional Ecology","2022","7530","10_1111_1365_2435_14190",NA,NA
"10.1111/1365-2664.14537","Journal of Applied Ecology","2023","1241","10_1111_1365_2664_14537",NA,NA
"10.1111/1365-2656.14060","Journal of Animal Ecology","2024","3985","10_1111_1365_2656_14060",NA,NA
"10.1111/1365-2745.14410","Journal of Ecology","2024","1520","10_1111_1365_2745_14410",NA,NA
"10.1111/2041-210X.13332","Methods in Ecology and Evolution","2019","1521","10_1111_2041_210x_13332",NA,NA
"10.1111/2041-210X.12742","Methods in Ecology and Evolution","2017","4006","10_1111_2041_210x_12742",NA,NA
"10.1002/pan3.10055","People and Nature","2019","1522","10_1002_pan3_10055",NA,NA
"10.1111/1365-2435.13227","Functional Ecology","2018","4149","10_1111_1365_2435_13227",NA,NA
"10.1111/1365-2656.12979","Journal of Animal Ecology","2019","4261","10_1111_1365_2656_12979",NA,NA
"10.1111/1365-2664.13242","Journal of Applied Ecology","2018","1490","10_1111_1365_2664_13242","europepmc","TRUE"
"10.1111/1365-2664.13652","Journal of Animal Ecology","2020","1524","10_1111_1365_2664_13652",NA,NA
"10.1002/pan3.10491","People and Nature","2023","1165","10_1002_pan3_10491",NA,NA
"10.1111/1365-2745.14031","Journal of Ecology","2022","4341","10_1111_1365_2745_14031",NA,NA
"10.1111/1365-2656.14228","Journal of Animal Ecology","2024","1525","10_1111_1365_2656_14228","europepmc","TRUE"
"10.1111/1365-2656.14183","Journal of Animal Ecology","2024","1526","10_1111_1365_2656_14183",NA,NA
"10.1111/1365-2745.13470","Journal of Ecology","2020","404","10_1111_1365_2745_13470",NA,NA
"10.1111/2041-210X.13865","Methods in Ecology and Evolution","2022","2514","10_1111_2041_210x_13865",NA,NA
"10.1111/1365-2656.13648","Journal of Animal Ecology","2021","3415","10_1111_1365_2656_13648","europepmc","TRUE"
"10.1111/1365-2664.14372","Journal of Applied Ecology","2023","3416","10_1111_1365_2664_14372",NA,NA
"10.1111/1365-2745.13069","Functional Ecology","2018","3417","10_1111_1365_2745_13069",NA,NA
"10.1111/2041-210X.14327","Methods in Ecology and Evolution","2024","1527","10_1111_2041_210x_14327",NA,NA
"10.1111/1365-2745.13026","Journal of Ecology","2018","6658","10_1111_1365_2745_13026",NA,NA
"10.1111/1365-2656.12673","Journal of Animal Ecology","2017","2515","10_1111_1365_2656_12673",NA,NA
"10.1111/1365-2664.13535","Journal of Animal Ecology","2019","1528","10_1111_1365_2664_13535",NA,NA
"10.1111/1365-2656.13680","Journal of Animal Ecology","2021","2516","10_1111_1365_2656_13680",NA,NA
"10.1111/1365-2664.13625","Journal of Applied Ecology","2020","3418","10_1111_1365_2664_13625",NA,NA
"10.1111/1365-2745.12914","Journal of Ecology","2018","1529","10_1111_1365_2745_12914",NA,NA
"10.1111/1365-2664.14700","Journal of Applied Ecology","2024","842","10_1111_1365_2664_14700",NA,NA
"10.1111/2041-210X.14246","Methods in Ecology and Evolution","2024","2517","10_1111_2041_210x_14246",NA,NA
"10.1111/1365-2745.13785","Journal of Ecology","2021","3419","10_1111_1365_2745_13785",NA,NA
"10.1111/1365-2435.14622","Functional Ecology","2024","6659","10_1111_1365_2435_14622",NA,NA
"10.1111/1365-2664.13256","Journal of Applied Ecology","2018","3420","10_1111_1365_2664_13256",NA,NA
"10.1111/1365-2656.12921","Journal of Animal Ecology","2018","2722","10_1111_1365_2656_12921",NA,NA
"10.1111/1365-2656.14188","Journal of Animal Ecology","2024","3088","10_1111_1365_2656_14188",NA,NA
"10.1111/2041-210X.13928","Methods in Ecology and Evolution","2022","843","10_1111_2041_210x_13928",NA,NA
"10.1111/1365-2656.13918","Journal of Animal Ecology","2023","3089","10_1111_1365_2656_13918",NA,NA
"10.1002/pan3.10401","People and Nature","2022","3930","10_1002_pan3_10401",NA,NA
"10.1111/1365-2435.14106","Functional Ecology","2022","3931","10_1111_1365_2435_14106",NA,NA
"10.1111/1365-2745.13575","Journal of Ecology","2021","8002","10_1111_1365_2745_13575",NA,NA
"10.1111/1365-2435.14153","Functional Ecology","2022","8003","10_1111_1365_2435_14153","europepmc","TRUE"
"10.1111/1365-2664.13628","Journal of Applied Ecology","2020","3918","10_1111_1365_2664_13628",NA,NA
"10.1111/1365-2656.13502","Journal of Animal Ecology","2021","3919","10_1111_1365_2656_13502",NA,NA
"10.1111/1365-2664.12943","Journal of Applied Ecology","2017","3920","10_1111_1365_2664_12943",NA,NA
"10.1002/pan3.10158","People and Nature","2020","3921","10_1002_pan3_10158",NA,NA
"10.1111/1365-2656.12842","Journal of Animal Ecology","2018","4406","10_1111_1365_2656_12842",NA,NA
"10.1111/1365-2745.12841","Journal of Ecology","2017","4575","10_1111_1365_2745_12841",NA,NA
"10.1111/1365-2656.12886","Journal of Animal Ecology","2018","4724","10_1111_1365_2656_12886",NA,NA
"10.1111/1365-2435.12926","Functional Ecology","2017","4736","10_1111_1365_2435_12926",NA,NA
"10.1111/1365-2435.13812","Functional Ecology","2021","4763","10_1111_1365_2435_13812",NA,NA
"10.1111/1365-2656.13120","Journal of Animal Ecology","2019","4798","10_1111_1365_2656_13120",NA,NA
"10.1111/1365-2656.12672","Journal of Animal Ecology","2017","4862","10_1111_1365_2656_12672",NA,NA
"10.1111/1365-2745.13574","Journal of Ecology","2020","3922","10_1111_1365_2745_13574",NA,NA
"10.1111/1365-2745.13038","Journal of Ecology","2018","3923","10_1111_1365_2745_13038",NA,NA
"10.1111/1365-2656.13391","Journal of Animal Ecology","2021","3924","10_1111_1365_2656_13391",NA,NA
"10.1111/2041-210X.13524","Methods in Ecology and Evolution","2020","3925","10_1111_2041_210x_13524",NA,NA
"10.1111/1365-2656.12633","Journal of Animal Ecology","2017","3926","10_1111_1365_2656_12633",NA,NA
"10.1111/1365-2656.13114","Journal of Animal Ecology","2019","3927","10_1111_1365_2656_13114",NA,NA
"10.1111/1365-2664.14783","Methods in Ecology and Evolution","2024","277","10_1111_1365_2664_14783",NA,NA
"10.1111/2041-210X.13932","Methods in Ecology and Evolution","2022","278","10_1111_2041_210x_13932",NA,NA
"10.1111/1365-2664.12962","Journal of Applied Ecology","2017","3928","10_1111_1365_2664_12962",NA,NA
"10.1111/1365-2656.13298","Journal of Animal Ecology","2020","3929","10_1111_1365_2656_13298",NA,NA
"10.1111/2041-210X.13481","Methods in Ecology and Evolution","2020","1103","10_1111_2041_210x_13481",NA,NA
"10.1111/1365-2435.13668","Functional Ecology","2020","6491","10_1111_1365_2435_13668",NA,NA
"10.1002/pan3.10236","People and Nature","2021","6492","10_1002_pan3_10236",NA,NA
"10.1111/2041-210X.13463","Methods in Ecology and Evolution","2020","6493","10_1111_2041_210x_13463",NA,NA
"10.1111/1365-2435.14138","Functional Ecology","2022","6494","10_1111_1365_2435_14138",NA,NA
"10.1111/1365-2745.13100","Journal of Ecology","2018","1075","10_1111_1365_2745_13100",NA,NA
"10.1111/1365-2435.13550","Functional Ecology","2020","5568","10_1111_1365_2435_13550",NA,NA
"10.1111/1365-2664.13856","Journal of Applied Ecology","2021","1076","10_1111_1365_2664_13856",NA,NA
"10.1111/2041-210X.13366","Methods in Ecology and Evolution","2020","1077","10_1111_2041_210x_13366",NA,NA
"10.1111/1365-2656.13390","Journal of Animal Ecology","2020","1078","10_1111_1365_2656_13390",NA,NA
"10.1111/1365-2435.13897","Functional Ecology","2021","5569","10_1111_1365_2435_13897",NA,NA
"10.1111/1365-2664.13353","Journal of Applied Ecology","2019","1079","10_1111_1365_2664_13353",NA,NA
"10.1002/pan3.10497","People and Nature","2023","4704","10_1002_pan3_10497",NA,NA
"10.1111/1365-2435.14659","Functional Ecology","2024","5570","10_1111_1365_2435_14659",NA,NA
"10.1111/1365-2435.12874","Functional Ecology","2017","7421","10_1111_1365_2435_12874",NA,NA
"10.1111/1365-2656.12828","Journal of Animal Ecology","2018","5561","10_1111_1365_2656_12828","europepmc","TRUE"
"10.1002/pan3.10452","People and Nature","2023","5560","10_1002_pan3_10452",NA,NA
"10.1111/2041-210X.13170","Methods in Ecology and Evolution","2019","8075","10_1111_2041_210x_13170",NA,NA
"10.1111/2041-210X.14184","Methods in Ecology and Evolution","2023","4705","10_1111_2041_210x_14184",NA,NA
"10.1002/pan3.10400","People and Nature","2022","6902","10_1002_pan3_10400",NA,NA
"10.1111/1365-2664.14691","Journal of Applied Ecology","2024","4630","10_1111_1365_2664_14691",NA,NA
"10.1111/1365-2435.12895","Functional Ecology","2017","273","10_1111_1365_2435_12895",NA,NA
"10.1111/1365-2664.14345","Journal of Applied Ecology","2023","4706","10_1111_1365_2664_14345",NA,NA
"10.1111/1365-2745.12859","Journal of Ecology","2017","275","10_1111_1365_2745_12859",NA,NA
"10.1002/pan3.10075","People and Nature","2020","276","10_1002_pan3_10075",NA,NA
"10.1111/1365-2664.13453","Journal of Applied Ecology","2019","680","10_1111_1365_2664_13453",NA,NA
"10.1111/1365-2664.14444","Journal of Applied Ecology","2023","4707","10_1111_1365_2664_14444",NA,NA
"10.1111/1365-2435.13038","Functional Ecology","2018","327","10_1111_1365_2435_13038",NA,NA
"10.1111/1365-2664.13484","Journal of Applied Ecology","2019","4708","10_1111_1365_2664_13484",NA,NA
"10.1111/1365-2664.13258","Journal of Applied Ecology","2018","4709","10_1111_1365_2664_13258",NA,NA
