No;country;study_area;Gender;Owning_garden;agricultre;common_green;Kleingarden;Visit_agriculture;Visit_opengreen;Visit_forest;Visit_water;Length_agriculture;Length_opengreen;Length_forest;Length_water;distance;transport;F6_1;F6_2;F6_3;F6_4;F6_5;F6_6;F6_7;F6_8;F6_9;F6_10;F6_11;Wolfs;Bees;herbs;trees;F8_1;F8_2;F8_3;F8_4;F8_5;F8_6;F8_7;F8_8;F8_9;F8_10;F8_11;F8_12;firewood;decoration;water;fruits_vegetables;regionality_food;Regionality_clothes;F15_1;F15_2;F15_3;F15_4;F15_5;F15_6;F15_7;F15_8;F15_9;F15_10;F15_11;F15_12;F15_13;pics_rape;pics_mosaic;pics_forest;pics_lux;pics_city;pics_mine;organisation;passive_active;birthyr;since_here;prior_region;since;kids;migration_background;where;nationality;highest_school;highest_vocation;work_nature
473;2;4;2;1;1;0;0;4;0;0;2;1;999;999;3;3;3;3;5;4;3;5;5;6;5;4;3;6;2;4;4;3;3;3;4;3;5;3;4;5;3;4;5;5;0;1;0;2;3;2;1;5;4;4;3;5;5;4;5;4;5;5;6;4;5;5;6;3;2;1;2;1987;1;999;999;1;2;     999;Deutsch;6;9;2
474;2;4;1;1;0;0;0;4;1;1;3;1;1;2;2;3;3;3;5;4;3;5;5;6;5;4;3;6;2;4;4;3;3;3;4;3;5;3;4;5;3;4;5;5;0;3;0;2;3;2;1;5;4;4;3;5;5;4;5;4;5;5;6;4;5;5;6;3;2;2;999;1993;1;999;999;1;2;     999;Deutsch;5;8;2
475;2;4;2;1;0;0;0;4;1;1;3;1;1;2;3;3;3;3;5;4;5;5;2;5;2;2;2;5;2;4;3;3;3;3;4;3;5;3;4;5;3;4;5;5;0;1;0;1;2;2;1;5;4;4;3;5;5;4;5;4;5;5;6;4;4;5;6;3;2;1;1;1984;1;999;999;1;1; ;Deutsch;5;3;2
476;2;4;1;1;0;0;0;1;1;0;2;1;1;999;3;3;3;3;5;4;3;5;5;6;3;4;4;6;2;4;3;3;3;3;5;3;5;3;4;5;3;4;5;5;0;2;0;1;3;2;1;5;4;4;3;5;5;4;5;4;5;5;6;4;4;5;6;3;2;1;2;1981;1;999;999;1;2;     999;Deutsch;4;4;1
477;2;4;2;1;0;0;0;4;1;1;3;999;999;999;999;3;3;3;5;4;3;5;5;6;2;4;4;5;2;3;3;2;4;4;4;4;5;3;4;5;3;4;5;5;0;1;0;1;2;2;1;5;4;4;3;5;5;4;5;4;5;5;6;4;4;5;6;3;2;2;999;1979;1;999;999;1;2;     999;Deutsch;6;9;2
478;2;4;1;1;1;0;0;4;0;0;3;1;999;999;3;3;3;3;5;4;3;5;5;6;6;4;4;6;1;4;3;3;3;3;4;3;5;3;4;5;3;4;5;5;0;3;0;2;3;2;1;5;4;4;3;5;5;4;5;4;5;5;6;4;4;5;6;3;2;2;999;1974;2005;2;999;1;2;     999;Deutsch;6;8;2
479;2;4;1;1;0;0;0;4;1;1;2;1;2;2;3;3;3;1;6;6;1;6;6;6;6;6;6;6;4;4;4;4;1;1;6;4;6;2;5;6;2;5;6;6;1;3;0;2;3;2;1;6;5;5;2;6;6;4;5;2;6;6;6;4;4;4;6;2;2;2;999;1975;999;999;999;2;999;     999;Deutsch;6;9;2
480;2;4;1;0;0;0;0;4;1;1;2;1;2;2;3;3;3;2;6;5;2;6;5;6;3;4;4;6;2;4;4;4;2;2;5;3;5;2;5;5;2;6;6;6;0;3;0;2;3;2;1;6;5;5;2;6;6;4;5;2;6;6;6;3;5;5;6;2;1;2;999;1981;2001;2;999;1;2;     999;Deutsch;5;4;2
481;2;4;2;0;0;0;0;4;1;1;2;1;2;2;3;3;3;2;6;5;2;5;5;5;2;4;4;6;4;4;4;4;2;2;5;3;5;2;5;5;2;6;6;6;1;3;0;2;3;2;1;6;5;5;2;6;6;4;5;3;6;6;6;3;5;5;6;2;1;2;999;1964;1991;2;999;2;2;     999;Deutsch;4;3;2
482;2;4;1;0;0;0;0;4;1;1;2;1;2;2;3;3;3;2;6;5;2;5;6;6;4;4;4;6;3;4;4;4;2;2;5;3;5;2;5;5;2;6;6;6;0;3;0;2;3;2;1;6;5;5;2;6;6;4;5;3;6;6;6;3;5;5;6;2;1;2;999;1979;1;999;999;2;2;     999;Deutsch;4;7;2
483;2;4;1;1;0;0;0;4;1;1;2;1;2;2;3;3;3;1;6;6;1;5;5;6;4;6;6;6;4;4;4;4;1;1;6;3;6;2;5;5;2;6;6;6;0;3;0;2;2;2;1;6;5;5;2;6;6;4;5;2;6;6;6;3;5;5;6;2;1;2;999;1971;1995;999;999;2;2;     999;Deutsch;5;3;2
484;2;4;2;1;0;0;0;4;1;1;2;1;2;2;3;3;3;1;6;6;1;5;6;6;5;5;5;6;3;4;4;4;1;1;6;4;6;2;5;5;2;6;6;6;1;3;0;2;3;2;1;6;5;5;2;6;6;4;5;2;6;6;6;3;5;5;6;3;2;2;999;1954;1989;2;999;2;2;     999;Deutsch;6;9;2
485;2;4;1;0;0;0;0;3;1;1;2;1;1;2;2;2;2;1;6;6;2;5;6;6;2;3;5;6;2;4;3;4;3;3;5;3;6;3;5;6;3;6;6;6;1;3;0;2;2;0;1;6;4;5;3;6;6;4;5;3;6;6;6;3;6;5;6;2;1;2;999;1948;1961;1;999;2;2;     999;Deutsch;6;7;1
486;2;4;1;1;0;0;0;3;1;1;2;1;1;2;2;2;2;1;6;6;2;5;6;6;2;3;5;6;2;4;3;4;3;3;5;3;6;3;5;6;3;6;6;6;1;3;0;2;2;0;1;6;4;5;3;6;6;4;5;3;6;6;6;3;6;4;6;2;1;2;999;1947;1983;2;999;2;2;     999;Deutsch;6;9;1
487;2;4;1;1;0;0;0;3;0;0;2;1;999;999;3;2;2;3;5;4;4;4;5;6;6;4;3;6;1;4;3;3;3;3;4;4;5;3;2;4;3;3;4;4;0;2;0;1;3;2;1;4;4;4;5;5;5;4;4;3;5;6;6;5;5;6;6;3;1;2;999;1958;1;999;999;2;2;     999;Deutsch;4;7;2
488;2;4;1;0;0;0;0;3;0;0;2;1;999;999;3;2;2;3;5;5;5;5;5;5;4;3;3;6;2;4;3;4;3;3;4;4;5;3;2;4;3;3;4;4;0;2;0;1;2;1;1;4;4;4;5;5;5;4;4;3;5;6;6;5;5;6;6;3;1;1;2;1957;1;999;999;2;2;     999;Deutsch;5;4;2
489;2;4;2;1;0;0;0;2;0;0;2;1;999;999;2;1;2;2;5;5;4;5;5;6;4;3;3;6;2;3;2;3;1;3;5;4;6;4;4;5;4;3;4;5;0;2;0;1;2;1;2;4;3;4;3;5;5;4;4;3;5;5;4;3;5;6;6;3;1;2;999;1954;1;999;999;2;2;     999;Deutsch;5;7;2
490;2;4;1;0;0;0;0;2;0;0;2;1;999;999;2;2;2;2;5;5;4;5;5;6;4;3;3;6;2;3;2;3;1;3;5;4;6;4;4;5;4;3;4;5;0;2;0;1;2;1;2;4;3;4;3;5;5;2;4;3;4;3;5;3;5;6;6;3;1;2;999;1956;1;999;999;2;2;     999;Deutsch;4;8;2
491;2;4;1;1;0;0;0;2;1;0;3;1;1;999;3;2;2;4;4;3;6;5;5;5;4;3;3;6;1;3;1;2;3;4;4;4;5;4;4;4;5;3;3;4;0;1;0;1;2;0;3;4;3;4;5;5;4;4;3;5;5;5;5;3;5;5;6;1;1;2;999;1932;1;1;999;2;2;     999;Deutsch;4;4;2
492;2;4;2;1;0;0;0;3;1;1;3;2;1;2;2;2;3;4;4;3;6;5;5;5;4;3;3;6;1;3;1;2;3;4;4;4;5;3;5;5;3;5;5;5;0;1;0;1;2;0;3;4;3;4;5;5;4;4;2;5;5;5;5;3;5;5;6;1;1;2;999;1948;1;999;999;2;2;     999;Deutsch;6;4;2
493;2;4;2;1;0;0;0;2;1;1;3;1;1;1;3;2;3;4;4;4;4;4;5;5;3;3;3;5;2;3;3;3;4;3;4;3;5;4;2;6;3;3;4;6;0;0;0;1;0;0;1;4;3;6;2;5;6;4;5;3;4;4;4;5;6;6;6;3;2;2;999;1959;1;999;999;2;2;     999;Deutsch;4;4;2
494;2;4;2;0;0;0;0;4;1;0;4;1;999;999;3;2;2;1;5;5;4;5;3;4;6;5;5;5;3;3;3;3;888;4;4;4;6;4;2;6;3;3;4;6;0;0;0;0;0;0;1;4;3;6;2;5;6;4;5;3;4;4;4;6;6;6;6;2;1;2;999;1999;1;999;999;1;2;     999;Deutsch;1;0;2
495;2;4;2;0;0;0;0;3;0;0;3;1;999;999;2;2;1;2;5;4;3;5;5;5;4;4;4;6;2;4;3;4;3;4;4;4;6;3;4;5;2;6;5;6;1;1;0;2;3;2;2;5;3;4;3;5;5;5;5;3;6;6;6;3;5;5;6;2;1;2;999;1961;1987;999;999;2;2;     999;Deutsch;6;8;2
496;2;4;1;1;0;0;0;2;1;1;3;2;999;999;3;2;2;2;5;4;3;5;5;5;4;4;4;6;2;4;3;4;3;4;4;4;6;3;4;5;2;6;5;6;1;1;0;2;3;2;2;5;3;4;3;5;5;5;5;3;6;6;6;3;5;5;6;2;1;1;2;1960;1989;999;999;2;2;     999;Deutsch;6;4;1
497;2;4;1;1;1;0;0;2;1;1;2;2;999;999;2;2;2;4;3;2;5;5;3;6;1;1;1;6;1;2;2;2;4;5;4;5;5;5;2;4;5;2;3;3;0;1;0;0;1;0;5;4;3;2;5;3;3;4;3;5;4;5;4;5;5;5;5;2;2;1;2;1972;1;999;999;1;2;     999;Deutsch;5;10;2
498;2;4;1;1;0;0;0;2;0;0;2;1;999;999;3;1;2;4;3;2;5;5;3;6;1;1;1;6;1;2;2;2;4;5;4;5;5;5;2;4;5;2;3;3;0;1;0;0;1;0;5;4;3;2;5;3;3;4;3;5;4;5;4;5;5;5;5;2;2;2;999;1971;1;999;999;1;2;     999;Deutsch;5;8;2
499;2;4;2;1;0;0;0;3;0;0;3;2;999;999;3;2;2;3;5;3;3;6;6;6;6;4;4;6;1;3;2;3;5;4;5;3;6;3;4;4;1;6;5;5;0;2;0;0;2;1;2;5;4;5;3;5;5;5;4;1;4;6;6;5;5;6;6;2;2;2;999;1983;2007;1;1999;1;2;     999;Deutsch;5;4;2
500;2;4;2;1;0;0;0;3;0;0;3;2;999;999;2;2;2;3;5;3;3;6;6;6;6;4;4;6;1;3;2;3;5;4;5;3;6;3;4;4;2;6;5;5;0;2;0;0;2;1;2;5;4;5;3;5;5;5;4;1;4;6;6;5;5;6;6;2;2;2;999;1981;2005;2;999;1;2;     999;Deutsch;5;4;2
501;2;4;1;1;0;0;0;2;0;0;2;2;999;999;3;1;1;3;5;4;3;6;5;5;5;1;1;5;2;3;2;3;3;3;4;4;4;3;3;4;2;4;5;5;0;0;0;0;0;0;3;5;5;5;5;5;5;4;4;4;4;4;5;5;5;6;6;2;2;2;999;2001;1;999;999;1;2;     999;Deutsch;1;0;999
502;2;4;1;1;0;0;0;3;0;0;2;2;999;999;3;2;2;3;5;4;3;6;5;5;5;1;1;5;2;3;2;3;3;3;4;4;4;3;3;4;2;4;5;5;0;0;0;0;0;0;3;5;4;5;3;5;5;5;4;4;5;5;5;5;5;6;6;2;2;2;999;1998;1;999;999;1;2;     999;Deutsch;5;0;2
503;2;4;2;1;0;0;0;4;1;1;4;1;999;999;2;1;1;1;5;5;3;4;6;6;6;4;4;6;1;4;3;4;2;3;5;4;6;2;5;5;2;5;5;5;0;2;0;1;2;2;1;6;4;4;4;6;6;5;5;3;6;6;6;3;3;3;6;2;2;1;2;1979;2001;2;999;2;1; ;Deutsch;5;3;2
504;2;4;2;1;0;0;0;4;0;0;4;1;999;999;2;1;1;1;5;5;3;4;6;6;6;4;4;6;1;4;3;4;2;3;5;4;6;2;5;5;2;5;5;5;0;2;0;1;2;2;1;6;4;4;4;6;6;5;5;3;6;6;6;3;3;3;6;2;2;2;999;1978;1999;2;999;2;2;     999;Deutsch;5;3;1
505;2;4;2;1;1;0;0;2;0;0;2;2;999;999;2;2;2;2;5;5;5;5;6;4;4;4;4;5;1;3;1;3;2;2;4;3;6;3;5;5;2;5;5;6;1;2;0;2;3;2;2;5;5;5;1;5;5;5;4;4;5;5;5;5;5;5;6;2;2;2;999;1964;1;999;999;2;2;     999;Deutsch;6;8;1
506;2;4;2;1;0;0;0;3;0;0;3;1;999;999;2;2;2;2;5;5;5;5;6;4;4;4;4;5;1;3;1;3;2;2;4;3;6;3;5;5;3;5;5;6;1;2;0;2;3;2;2;5;5;5;1;5;5;5;4;4;5;5;5;5;5;5;6;2;2;1;2;1965;1;999;999;2;1; ;Deutsch;4;3;2
507;2;4;2;1;0;0;0;3;0;0;2;2;999;999;2;2;2;3;5;5;3;4;5;6;5;3;3;6;2;4;2;3;3;3;5;4;6;3;5;5;2;5;5;5;0;0;0;0;2;2;2;5;4;4;3;5;5;5;5;3;5;5;5;4;6;5;6;2;1;1;2;1959;1994;1;1959;2;2;     999;Deutsch;5;3;1
508;2;4;1;0;0;0;0;3;0;0;2;2;999;999;3;2;2;3;5;5;3;4;5;6;5;3;3;6;2;4;2;3;3;3;5;4;6;3;5;5;2;5;5;5;0;0;0;0;2;2;2;5;4;4;3;5;5;5;5;3;5;5;5;4;6;5;6;2;1;2;999;1963;1;1;1988;2;2;     999;Deutsch;5;3;2
509;2;4;1;1;0;0;0;2;1;1;2;2;2;2;2;2;1;3;5;4;3;4;4;5;5;3;3;6;1;3;2;2;3;3;4;3;5;3;3;4;2;4;3;4;0;1;0;1;2;1;2;4;4;5;3;5;4;4;4;4;5;5;5;5;6;6;6;3;2;2;999;1968;1981;2;999;2;2;     999;Deutsch;4;4;2
510;2;4;1;0;0;0;0;3;1;0;3;1;1;999;3;2;3;3;5;4;3;4;4;5;5;3;3;6;1;3;2;2;3;3;4;3;5;3;3;4;2;4;3;4;0;1;0;1;2;1;2;4;4;5;3;5;4;4;4;4;5;5;5;5;6;6;6;3;2;2;999;1975;2002;2;999;2;2;     999;Deutsch;5;4;2
511;2;4;1;0;0;0;0;3;1;0;3;1;1;999;3;2;3;3;5;4;3;4;4;5;5;3;3;6;1;3;2;2;3;3;4;3;5;3;3;4;2;4;3;4;1;1;0;1;2;1;2;4;4;5;3;5;4;4;4;4;5;5;5;5;5;6;6;3;2;2;999;1983;2004;2;1;2;999;     999;Deutsch;6;10;2
512;2;4;2;1;0;0;0;3;1;0;3;1;1;999;3;2;3;3;5;4;3;4;4;5;3;3;3;6;1;3;2;2;3;3;4;3;5;3;3;4;2;4;4;4;0;1;0;1;2;1;2;4;4;5;3;5;4;4;4;4;5;5;5;5;5;6;6;3;3;2;999;1949;1;999;999;2;2;     999;Deutsch;4;4;2
513;2;4;1;1;1;0;0;3;1;0;3;1;1;999;3;2;2;3;5;4;3;5;5;5;1;3;3;5;1;3;2;2;3;3;4;2;5;3;3;4;2;4;4;4;0;1;0;1;2;1;2;4;4;5;2;5;4;4;4;4;5;5;5;5;6;6;6;4;2;1;1;1978;1;1;1996;2;2;     999;Deutsch;6;11;2
514;2;4;2;1;0;0;0;3;1;1;3;1;1;3;3;3;3;3;5;4;3;5;6;5;6;3;4;5;1;3;2;2;3;3;4;3;5;3;3;4;2;4;4;4;1;2;0;1;2;1;2;4;4;5;2;5;4;4;4;4;5;5;5;5;6;6;6;3;2;2;999;2000;1;999;99;1;1; ;Deutsch;1;0;2
515;2;4;1;1;0;0;0;3;1;1;3;1;1;2;2;3;3;3;5;4;3;4;5;5;5;5;4;5;1;3;2;2;3;3;4;3;5;3;3;4;2;4;4;4;1;2;0;1;2;1;2;4;4;5;2;5;4;4;3;3;4;4;4;5;6;6;6;3;2;2;999;1962;1991;2;999;2;2;     999;Deutsch;6;9;2
516;2;4;2;1;0;0;0;3;1;1;3;2;2;3;3;3;3;3;5;4;3;4;4;5;3;3;3;6;1;3;2;2;3;3;4;3;5;3;3;4;2;4;4;4;1;2;0;1;2;1;2;4;4;5;2;5;4;4;4;4;5;5;5;5;6;6;6;3;2;2;999;1958;1;999;999;2;2;     999;Deutsch;6;8;2
517;2;4;2;1;0;0;0;3;1;1;3;1;2;1;3;3;3;3;5;4;3;4;4;5;4;3;3;5;1;3;2;2;3;3;4;4;5;3;3;4;2;4;4;4;1;2;0;1;2;1;2;4;4;5;2;5;4;3;4;5;6;6;5;5;6;6;6;2;1;2;999;1959;1;999;999;2;2;     999;Deutsch;4;4;2
518;2;4;1;1;0;0;0;2;1;2;2;2;1;2;3;2;3;3;5;4;3;5;5;6;6;4;4;6;1;4;3;3;2;2;5;3;5;3;5;5;2;5;5;5;1;2;0;2;2;2;2;5;4;4;3;4;5;5;5;3;5;6;6;5;5;5;6;3;2;2;999;1938;1;999;999;2;1; ;Deutsch;5;7;1
519;2;4;2;1;0;0;0;2;1;2;2;2;1;2;3;2;3;3;5;4;3;5;5;6;1;4;4;6;2;4;4;4;2;2;5;3;5;3;5;5;3;4;5;5;1;3;0;2;3;2;1;5;4;4;3;4;5;4;5;2;5;5;6;5;5;5;6;2;1;1;2;1966;1998;2;999;2;2;     999;Deutsch;5;6;2
520;2;4;2;0;0;0;0;2;1;2;2;2;2;2;3;3;3;1;5;4;3;5;5;6;6;4;4;6;1;4;3;3;2;2;5;3;6;3;5;5;2;5;5;5;0;2;0;1;2;2;1;5;4;4;3;4;5;5;5;1;5;5;5;3;5;5;6;2;2;1;1;1954;2007;1;1992;2;1; ;Deutsch;5;4;2
521;2;4;1;1;0;0;0;2;1;2;2;2;1;2;3;2;3;2;5;4;3;5;5;6;4;3;3;6;3;3;3;3;2;2;4;3;5;3;5;5;2;5;5;5;0;2;0;1;2;2;1;5;4;4;3;4;5;4;6;2;5;5;5;3;5;5;6;2;1;2;999;1969;1999;2;999;2;2;     999;Deutsch;5;3;2
522;2;4;1;0;0;0;0;2;1;2;2;2;2;2;3;3;3;2;5;4;3;5;5;6;6;4;4;6;1;4;3;3;2;2;5;3;6;3;5;5;2;5;5;5;0;3;0;2;3;2;1;5;4;4;3;4;5;5;6;2;5;6;5;3;5;5;6;3;2;2;999;1941;1;999;999;2;2;     999;Deutsch;5;3;2
523;2;4;1;1;0;0;0;2;1;2;2;2;2;2;3;2;3;2;5;4;3;5;5;6;6;4;4;6;1;4;3;3;2;2;5;3;6;3;5;5;2;5;5;5;0;3;0;2;3;2;1;5;4;4;3;4;5;4;5;2;5;5;5;3;5;5;6;3;3;2;999;1929;999;999;999;2;2;     999;Deutsch;5;8;2
524;2;4;2;1;0;0;0;2;1;2;2;2;2;2;3;3;3;3;5;4;3;5;5;6;6;4;4;6;1;4;3;3;2;2;5;3;6;3;5;5;2;5;5;5;1;3;0;2;3;2;1;5;4;4;3;4;5;4;5;3;6;6;6;1;5;5;6;1;1;2;999;1933;1;999;999;2;2;     999;Deutsch;3;6;2
525;2;4;1;1;0;0;0;2;1;1;2;2;2;2;3;2;2;4;4;4;4;5;5;5;5;3;3;5;2;3;2;2;4;4;4;4;5;4;3;4;3;4;2;4;0;1;0;0;2;1;3;4;3;3;4;3;4;4;3;5;4;5;5;5;5;5;5;4;3;2;999;1999;1;999;99;1;2;     999;Deutsch;1;0;2
526;2;4;2;0;0;0;0;2;0;0;2;2;999;999;3;3;3;4;4;4;4;5;5;5;5;3;3;6;1;3;2;2;4;4;4;4;5;4;3;4;3;4;2;4;0;1;0;0;1;1;3;4;3;4;5;4;4;4;3;5;4;5;4;5;5;5;5;3;2;2;999;1991;1;999;999;2;2;     999;Deutsch;1;0;2
527;2;4;2;1;0;0;0;2;1;1;2;2;2;2;3;3;3;4;4;4;4;5;5;5;2;3;3;6;1;3;2;2;4;4;4;4;5;4;3;4;3;4;2;4;0;1;0;0;1;1;3;4;3;4;5;4;4;4;3;5;4;5;4;5;5;5;6;3;2;2;999;1964;999;1;1994;2;2;     999;Deutsch;4;4;2
528;2;4;2;0;0;0;0;2;0;0;2;2;999;999;3;3;3;4;5;4;4;4;5;5;6;3;4;5;1;3;2;2;3;4;4;3;5;4;3;4;3;4;2;4;0;2;0;1;2;1;3;4;3;4;5;4;4;4;3;4;4;5;4;5;6;6;6;3;2;2;999;1948;1986;2;999;2;1; ;Deutsch;4;4;1
529;2;4;1;1;1;0;0;2;0;0;2;2;999;999;3;3;3;4;4;3;5;5;4;5;4;3;2;6;1;3;2;2;3;3;4;4;5;4;3;4;3;4;2;4;0;1;0;0;2;1;3;4;3;4;5;4;4;4;3;4;5;5;5;6;6;6;6;3;3;2;999;1971;1;999;999;2;2;     999;Deutsch;6;8;2
530;2;4;2;1;1;0;0;2;0;0;2;2;999;999;3;2;2;4;4;4;4;5;5;5;6;3;3;6;1;3;2;2;4;3;4;3;4;4;3;4;3;4;2;4;1;1;0;1;1;1;3;4;3;4;5;4;4;4;3;3;4;5;5;5;5;6;6;3;2;2;999;1988;1;999;999;1;2;     999;Deutsch;5;4;2
531;2;4;2;1;0;0;0;4;1;1;2;1;2;2;3;3;3;1;6;5;2;6;5;6;3;4;4;6;2;4;4;4;2;2;5;3;5;2;5;5;2;6;6;6;0;3;0;2;3;2;1;6;5;5;2;6;6;5;5;2;6;6;6;4;4;4;6;2;2;2;999;1935;1;999;999;2;2;     999;Deutsch;4;8;2
532;2;4;1;1;0;0;0;4;0;0;2;1;999;999;2;2;2;2;5;6;2;5;6;6;4;4;4;6;4;4;4;4;2;2;6;2;6;1;5;6;6;6;6;6;0;2;0;2;3;2;1;6;5;5;2;6;6;5;5;2;6;6;6;3;4;4;6;2;1;2;999;1964;1;999;999;2;2;     999;Deutsch;6;9;2
533;2;4;1;1;0;0;0;4;0;0;2;1;999;999;3;3;2;2;5;6;2;5;6;6;5;5;5;6;1;4;1;4;2;2;6;2;6;2;5;6;6;6;6;6;0;1;0;2;2;2;1;6;5;5;2;6;6;5;5;2;6;6;6;3;4;4;6;2;1;2;999;1954;1;999;999;2;2;     999;Deutsch;6;10;2
534;2;4;2;0;0;0;0;3;1;1;2;1;1;2;3;2;3;2;5;6;2;5;6;6;5;5;5;6;3;4;4;4;2;999;999;2;6;2;5;6;6;6;6;6;0;1;0;0;3;2;2;6;5;5;2;6;6;5;5;2;6;6;6;3;4;4;6;2;1;2;999;1971;1991;2;2;2;999;     999;Deutsch;6;11;1
535;2;4;1;0;0;0;0;4;0;0;2;1;999;999;3;2;2;2;5;6;2;5;6;6;5;5;5;6;2;4;4;4;2;2;6;2;6;2;5;6;6;6;6;6;0;3;0;0;3;2;2;6;5;5;2;6;6;5;5;3;6;6;6;3;4;4;6;2;1;2;999;1958;1;999;999;2;2;     999;Deutsch;5;3;2
536;2;4;1;0;0;0;0;3;0;0;2;1;999;999;3;3;3;2;5;6;2;5;6;6;5;5;5;6;3;4;4;4;2;1;6;1;6;2;5;5;6;6;5;4;0;2;0;0;2;2;2;6;5;5;2;6;6;5;5;3;6;6;6;3;4;4;6;2;1;2;999;1978;2007;2;999;2;2;     999;Deutsch;6;11;2
537;2;4;1;1;1;0;0;3;1;1;2;1;1;1;2;2;3;3;5;5;2;4;4;5;3;4;4;5;2;3;3;4;3;3;5;2;4;2;5;5;1;5;5;6;0;1;0;0;2;1;1;6;4;4;2;5;6;5;5;3;6;6;6;1;3;4;6;2;2;2;999;1954;1;999;999;2;2;     999;Deutsch;999;999;999
538;2;4;2;0;0;0;0;3;0;0;1;2;999;999;3;3;3;2;5;6;5;6;6;6;3;4;4;6;3;4;4;4;2;1;6;3;4;2;5;5;1;6;5;5;0;2;0;1;3;3;1;6;6;6;2;6;6;5;5;3;6;6;6;2;4;5;6;2;1;1;2;1991;1;999;999;2;2;     999;Deutsch;1;0;2
539;2;4;2;0;0;0;0;3;0;0;2;2;999;999;2;2;3;2;5;6;5;6;6;6;3;4;4;6;1;4;4;4;2;1;6;3;5;2;5;5;2;4;5;5;0;1;0;0;2;1;2;5;6;5;2;5;6;5;5;3;6;6;6;2;4;5;6;2;1;2;999;1989;1;999;999;2;2;     999;Deutsch;5;4;2
540;2;4;1;0;0;0;0;4;0;0;3;2;999;999;3;2;2;2;6;6;5;6;6;6;2;5;5;6;2;3;3;3;2;2;6;2;6;2;5;5;2;4;5;5;0;0;0;0;0;0;2;5;6;5;2;6;6;5;5;3;6;6;6;1;3;4;6;2;2;2;999;1931;1;999;999;2;2;     999;Deutsch;4;4;2
541;2;4;2;0;0;0;0;3;2;0;1;2;2;999;1;3;3;2;6;6;5;6;6;6;6;5;5;6;2;4;4;4;2;2;6;2;6;2;5;5;2;4;5;5;1;0;0;0;2;2;2;5;5;5;2;6;6;5;5;3;6;5;6;1;3;4;6;2;2;2;999;1984;1;999;999;1;2;     999;Deutsch;5;4;2
542;2;4;1;0;0;0;0;4;1;1;2;1;1;1;3;2;3;2;6;5;4;4;4;6;5;3;3;5;2;3;3;4;2;2;6;2;6;2;5;5;2;5;6;5;1;2;0;1;3;3;2;5;5;5;2;6;6;5;5;3;6;6;6;1;3;4;6;2;2;1;2;1964;1;999;999;2;2;     999;Deutsch;6;11;2
543;2;4;2;1;0;0;0;3;1;1;2;1;1;1;3;2;2;2;6;5;4;4;4;6;5;3;3;5;2;3;3;4;2;2;6;2;6;2;5;5;2;5;5;5;0;2;0;1;3;2;2;5;5;5;2;6;6;4;5;3;6;5;5;2;4;5;6;2;1;1;1;1973;1999;2;999;1;2;     999;Deutsch;4;5;2
544;2;4;1;1;0;0;0;3;0;0;2;2;999;999;2;3;3;3;5;5;2;4;4;5;3;4;4;5;3;2;2;4;3;3;5;2;4;2;5;5;2;5;5;5;0;1;0;0;2;2;2;5;5;5;1;5;5;5;5;3;6;6;6;1;3;4;6;2;1;2;999;1969;1;999;999;2;2;     999;Deutsch;6;8;1
545;2;4;2;1;0;0;0;3;0;0;3;1;999;999;2;3;2;3;5;5;2;4;4;5;3;4;4;5;2;3;3;4;3;3;5;2;4;2;5;5;2;5;5;5;0;1;0;0;2;1;1;6;4;4;2;5;6;5;5;3;6;6;6;2;3;4;6;3;2;2;999;1981;1;999;999;1;2;     999;Deutsch;5;4;2
546;2;4;1;1;0;0;0;4;1;1;2;1;1;1;3;3;3;2;5;4;2;4;5;6;3;4;4;6;2;4;3;3;2;2;4;3;5;2;4;4;3;4;5;3;0;2;0;0;2;1;2;5;3;3;3;4;4;4;5;3;6;6;6;3;4;4;6;2;2;2;999;1963;1;999;999;2;2;     999;Deutsch;5;7;2
547;2;4;1;1;0;0;0;3;0;0;2;2;999;999;3;1;1;2;5;4;3;4;5;6;1;5;5;6;2;3;3;3;2;2;3;2;5;2;4;4;2;4;4;3;0;1;0;1;3;2;2;5;3;3;4;5;5;4;5;3;6;5;6;3;4;5;6;2;1;1;1;1978;1;999;999;2;2;     999;Deutsch;6;12;2
548;2;4;2;1;0;0;0;2;0;0;2;2;999;999;2;2;1;2;6;5;2;5;5;6;2;5;6;6;3;4;3;3;2;2;4;2;5;2;4;4;2;4;4;3;0;1;0;1;3;1;2;5;3;3;4;5;5;4;5;3;6;6;6;3;4;4;6;2;1;2;999;1972;1;999;999;2;1; ;Deutsch;6;8;1
549;2;4;1;1;0;0;0;4;0;0;2;1;999;999;1;2;1;2;6;5;2;5;5;6;2;5;6;6;2;4;3;3;2;2;4;2;6;2;4;4;2;4;4;3;0;1;0;1;1;1;2;5;3;3;4;4;4;4;5;3;6;6;6;3;4;5;6;2;1;2;999;1968;2001;2;999;2;2;     999;Deutsch;6;11;2
550;2;4;2;1;1;0;0;3;1;1;2;1;1;1;2;3;3;2;6;5;2;5;5;6;2;5;6;6;3;4;4;4;2;2;4;2;6;2;4;4;3;4;5;3;0;0;0;0;2;1;2;5;3;3;4;4;4;4;5;3;6;5;5;3;4;4;6;2;2;2;999;1969;1;999;999;2;2;     999;Deutsch;6;6;2
